"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"status epilepticus","0.03867","disease or syndrome"
"proteinuria","0.03867","finding"
"electrocardiogram","0.03867","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"bevacizumab","0.03867","pharmacologic substance"
"laser photocoagulation","0.03867","therapeutic or preventive procedure"
"intraocular pressure test","0.03867","diagnostic procedure - disease or syndrome - organ or tissue function"
"drug abuse","0.03867","mental or behavioral dysfunction"
"prior therapy","0.03867","clinical attribute"
"serum creatinine level","0.03867","laboratory or test result"
"creatinine clearance","0.03315","finding"
"asthma","0.03315","disease or syndrome"
"pathology processes","0.03315","pathologic function"
"disorder of eye","0.03315","disease or syndrome"
"basal cell carcinoma","0.03315","neoplastic process"
"alanine transaminase","0.03315","congenital abnormality - disease or syndrome - enzyme"
"physical assessment findings","0.03315","finding"
"therapeutic radiology procedure","0.03315","body location or region - finding - neoplastic process - therapeutic or preventive procedure"
"bipolar disorder","0.03315","mental or behavioral dysfunction"
"inflammation","0.03315","pathologic function"
"cataract surgery","0.03315","therapeutic or preventive procedure"
"decreased translucency","0.03315","finding"
"anticoagulants","0.03315","pharmacologic substance"
"intestines","0.03315","body part, organ, or organ component"
"opioids","0.03315","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"pregnancy tests","0.03315","diagnostic procedure"
"systemic infection","0.03315","disease or syndrome"
"autoimmune diseases","0.03315","disease or syndrome"
"multiple sclerosis","0.03315","body part, organ, or organ component - disease or syndrome - finding"
"refusal","0.03315","organic chemical - pharmacologic substance"
"hyperthyroidism","0.03315","disease or syndrome"
"lens diseases","0.02762","body part, organ, or organ component - disease or syndrome"
"hysterectomy","0.02762","therapeutic or preventive procedure"
"benzodiazepines","0.02762","organic chemical - pharmacologic substance"
"photochemotherapy","0.02762","therapeutic or preventive procedure"
"cyclosporine","0.02762","disease or syndrome - pharmacologic substance"
"schizophrenia","0.02762","mental or behavioral dysfunction"
"body site modifier - external","0.02762","body location or region"
"follow-up status","0.02762","finding"
"blood pressure finding","0.02762","finding"
"fibrillations","0.02762","disease or syndrome"
"electric countershock","0.02762","therapeutic or preventive procedure"
"squamous cell carcinoma","0.02762","neoplastic process"
"pharmacotherapy","0.02762","therapeutic or preventive procedure"
"hole finding","0.02762","finding"
"heart atrium","0.02762","body part, organ, or organ component"
"steroid therapy","0.02762","therapeutic or preventive procedure"
"dementia","0.02762","mental or behavioral dysfunction"
"bleeding tendency","0.02762","disease or syndrome - pathologic function"
"aspartate transaminase","0.02762","enzyme"
"contraceptives oral","0.02762","pharmacologic substance - therapeutic or preventive procedure"
"treatment protocols","0.02210","therapeutic or preventive procedure"
"body mass index","0.02210","clinical attribute - diagnostic procedure"
"relate - vinyl resin","0.02210","organic chemical"
"renal dialysis","0.02210","therapeutic or preventive procedure"
"aspirin","0.02210","organic chemical - pharmacologic substance"
"blood coagulation disorders","0.02210","disease or syndrome - organ or tissue function - pathologic function"
"angina pectoris","0.02210","sign or symptom"
"bilirubin","0.02210","biologically active substance - laboratory or test result - organic chemical"
"fibrosis","0.02210","pathologic function"
"diastole","0.02210","clinical attribute"
"macule","0.02210","body part, organ, or organ component - sign or symptom"
"antiepileptic agents","0.01657","pharmacologic substance"
"skeletal bone","0.01657","body location or region - body part, organ, or organ component - body substance - disease or syndrome"
"corrected visual acuity","0.01657","clinical attribute"
"recurrent malignant neoplasm","0.01657","neoplastic process"
"rhegmatogenous retinal detachment","0.01657","disease or syndrome"
"transaminases","0.01657","enzyme"
"immunosuppressive agents","0.01657","pharmacologic substance"
"carcinoma in situ","0.01657","biologically active substance - neoplastic process"
"kidney transplantation","0.01657","body part, organ, or organ component - finding - therapeutic or preventive procedure"
"systolic pressure","0.01657","clinical attribute - diagnostic procedure"
"anaplastic oligodendroglioma","0.01657","neoplastic process"
"impaired cognition","0.01657","finding - mental or behavioral dysfunction"
"proliferative vitreoretinopathy","0.01657","disease or syndrome"
"multiple endocrine neoplasia","0.01657","antibiotic - neoplastic process - organic chemical"
"transplantation homologous","0.01105","therapeutic or preventive procedure"
"abnormal degeneration","0.01105","pathologic function"
"direct current cardioversion","0.01105","therapeutic or preventive procedure"
"hemodialysis","0.01105","therapeutic or preventive procedure"
"negative finding","0.01105","finding"
"mild adverse event","0.01105","finding"
"stomach","0.01105","body part, organ, or organ component - disease or syndrome"
"diastolic blood pressure","0.01105","clinical attribute - diagnostic procedure - finding"
"tacrolimus","0.01105","organic chemical - pharmacologic substance"
"unmarried","0.00552","finding"
"tomography optical coherence","0.00552","diagnostic procedure - enzyme"
"folic acid","0.00552","disease or syndrome - organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"immobile","0.00552","body substance - finding"
