"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"angina pectoris","0.01105","sign or symptom"
"intraocular pressure test","0.01105","diagnostic procedure - disease or syndrome - organ or tissue function"
"steroid therapy","0.01105","therapeutic or preventive procedure"
"bleeding tendency","0.01105","disease or syndrome - pathologic function"
"photochemotherapy","0.01105","therapeutic or preventive procedure"
"hypersensitivity","0.01105","clinical attribute - finding - pathologic function"
"fibrosis","0.01105","pathologic function"
"depressed mood","0.01105","finding - mental or behavioral dysfunction"
"medical contraindication","0.01105","finding"
"kidney diseases","0.00552","disease or syndrome"
"psychotic disorders","0.00552","mental or behavioral dysfunction"
"pathology processes","0.00552","pathologic function"
"renal insufficiency","0.00552","disease or syndrome"
"cyclosporine","0.00552","disease or syndrome - pharmacologic substance"
"vitamins","0.00552","organic chemical - pharmacologic substance"
"body site modifier - external","0.00552","body location or region"
"skin carcinoma","0.00552","neoplastic process"
"glycogen storage disease type ii","0.00552","disease or syndrome"
"anti-arrhythmia agents","0.00552","pharmacologic substance"
"heart ventricle","0.00552","body part, organ, or organ component"
"light coagulation","0.00552","therapeutic or preventive procedure"
"cataract surgery","0.00552","therapeutic or preventive procedure"
"disease of diaphragm","0.00552","body part, organ, or organ component - disease or syndrome"
"lactation","0.00552","organ or tissue function"
"congenital abnormality","0.00552","congenital abnormality - disease or syndrome"
"laser photocoagulation","0.00552","therapeutic or preventive procedure"
"benzodiazepines","0.00552","organic chemical - pharmacologic substance"
"nervous system disorder","0.00552","disease or syndrome"
"prior therapy","0.00552","clinical attribute"
"liver diseases","0.00552","disease or syndrome"
"cataract adverse event","0.00552","finding"
