"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"serum","0.02257","biologically active substance - body substance - pharmacologic substance"
"encephalopathies","0.02138","disease or syndrome - finding"
"rivastigmine","0.02098","organic chemical - pharmacologic substance"
"positron-emission tomography","0.02059","diagnostic procedure"
"mild cognitive disorder","0.02019","mental or behavioral dysfunction"
"cognitive therapy","0.02019","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"galantamine","0.01979","organic chemical - pharmacologic substance"
"depression scale","0.01900","diagnostic procedure"
"schizoaffective disorder","0.01821","mental or behavioral dysfunction"
"family history","0.01742","congenital abnormality - disease or syndrome - enzyme - finding"
"mild adverse event","0.01623","finding"
"neuropsychological tests","0.01584","diagnostic procedure"
"negative finding","0.01544","finding"
"pulmonary resonance","0.01465","finding"
"ischemia","0.01386","disease or syndrome"
"treatment protocols","0.01267","therapeutic or preventive procedure"
"body mass index","0.01227","clinical attribute - diagnostic procedure"
"multiple endocrine neoplasia","0.01188","antibiotic - neoplastic process - organic chemical"
"cdr1 protein human","0.01029","biologically active substance"
"alzheimer s disease","0.01029","antibiotic - biologically active substance - body part, organ, or organ component - disease or syndrome - pathologic function - therapeutic or preventive procedure"
"mass of body structure","0.00990","finding"
"sterility","0.00713","pathologic function"
"mental state examination","0.00475","therapeutic or preventive procedure"
"communication impairment","0.00198","finding - mental or behavioral dysfunction"
