"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"alcoholic intoxication chronic","0.00356","mental or behavioral dysfunction"
"liver diseases","0.00356","disease or syndrome"
"angina pectoris","0.00356","sign or symptom"
"medical contraindication","0.00356","finding"
"alcohol abuse","0.00356","mental or behavioral dysfunction"
"suicidal","0.00317","finding"
"hypothyroidism","0.00317","disease or syndrome"
"brain neoplasms","0.00317","neoplastic process"
"heart diseases","0.00317","disease or syndrome"
"investigational new drugs","0.00317","pharmacologic substance - therapeutic or preventive procedure"
"diabetes mellitus","0.00277","disease or syndrome - pharmacologic substance"
"myocardial infarction","0.00277","disease or syndrome - finding"
"neurodegenerative disorders","0.00277","disease or syndrome"
"communicable diseases","0.00277","disease or syndrome"
"drug abuse","0.00277","mental or behavioral dysfunction"
"kidney diseases","0.00198","disease or syndrome"
"systemic disease","0.00158","disease or syndrome"
"immunologic deficiency syndromes","0.00040","disease or syndrome"
"claustrophobia","0.00040","mental or behavioral dysfunction"
