"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"dactinomycin","0.07500","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"consciousness related finding","0.07500","finding"
"hypertensive disease","0.07500","biologically active substance - disease or syndrome - finding"
"brain injuries","0.07500","injury or poisoning"
"investigational agents","0.06250","pharmacologic substance"
"antipsychotic agents","0.06250","pharmacologic substance"
"stem of organ","0.06250","body part, organ, or organ component"
"lewy body disease","0.06250","disease or syndrome"
"immunologic deficiency syndromes","0.06250","disease or syndrome"
"unipolar depression","0.06250","mental or behavioral dysfunction"
"transplantation","0.06250","therapeutic or preventive procedure"
"bilirubin","0.06250","biologically active substance - laboratory or test result - organic chemical"
"aspartate transaminase","0.06250","enzyme"
"medical contraindication","0.06250","finding"
"abnormal degeneration","0.05000","pathologic function"
"treatment protocols","0.05000","therapeutic or preventive procedure"
"hematoma subdural","0.05000","enzyme - pathologic function"
"blood vessel","0.05000","body part, organ, or organ component - finding"
"bipolar disorder","0.05000","mental or behavioral dysfunction"
"spinal puncture","0.05000","body part, organ, or organ component - diagnostic procedure - therapeutic or preventive procedure"
"brain neoplasms","0.05000","neoplastic process"
"immunodeficiency virus","0.05000","virus"
"angina pectoris","0.05000","sign or symptom"
"hiv infections","0.05000","disease or syndrome - virus"
"liver diseases","0.05000","disease or syndrome"
"follow-up status","0.05000","finding"
"neurodegenerative disorders","0.05000","disease or syndrome"
"paralysed","0.05000","finding"
"heart diseases","0.05000","disease or syndrome"
"alcohol abuse","0.05000","mental or behavioral dysfunction"
"diarrhea","0.03750","finding - sign or symptom"
"kidney diseases","0.03750","disease or syndrome"
"venous blood sampling","0.03750","diagnostic procedure - therapeutic or preventive procedure"
"physical assessment findings","0.03750","finding"
"neoplasm metastasis","0.03750","neoplastic process"
"creatinine clearance","0.03750","finding"
"congestive heart failure","0.03750","congenital abnormality - disease or syndrome"
"hiv seropositivity","0.03750","finding"
"cyclophosphamide-doxorubicin-etoposide-prednisone","0.03750","therapeutic or preventive procedure"
"cochlear structure","0.03750","body part, organ, or organ component"
"imaging of brain","0.03750","diagnostic procedure"
"transient ischemic attack","0.03750","disease or syndrome"
"hallucinations","0.03750","mental or behavioral dysfunction"
"lithium","0.03750","congenital abnormality - disease or syndrome - pharmacologic substance"
"clozapine","0.03750","organic chemical - pharmacologic substance"
"myocardial infarction","0.03750","disease or syndrome - finding"
"gastrointestinal diseases","0.03750","disease or syndrome"
"amyotrophic lateral sclerosis","0.03750","disease or syndrome - pharmacologic substance"
"relate - vinyl resin","0.03750","organic chemical"
"prostaglandins","0.03750","biologically active substance - pharmacologic substance"
"neoplasms intracranial","0.03750","neoplastic process"
"alcoholic intoxication chronic","0.03750","mental or behavioral dysfunction"
"vitamins","0.03750","organic chemical - pharmacologic substance"
"lumbar region","0.03750","body location or region"
"motor neuron disease","0.03750","disease or syndrome"
"mercury","0.03750","hazardous or poisonous substance"
"arteries","0.03750","body part, organ, or organ component"
"heart ventricle","0.03750","body part, organ, or organ component"
"lung diseases","0.03750","disease or syndrome"
"negative finding","0.03750","finding"
"transplanted organ","0.03750","body part, organ, or organ component - therapeutic or preventive procedure"
"hepatotoxicity","0.03750","injury or poisoning"
"moderate adverse event","0.03750","finding"
"cochlear implant procedure","0.03750","therapeutic or preventive procedure"
"memory impairment","0.03750","finding - mental or behavioral dysfunction"
"bilateral prophylactic mastectomy","0.03750","organic chemical - therapeutic or preventive procedure"
"electrocardiogram","0.03750","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"cardiac pacing","0.03750","therapeutic or preventive procedure"
"pulmonary resonance","0.03750","finding"
"positron-emission tomography","0.03750","diagnostic procedure"
"pharmacotherapy","0.03750","therapeutic or preventive procedure"
"intravenous infusion procedures","0.03750","therapeutic or preventive procedure"
"tachycardia","0.03750","finding"
"endocrine system diseases","0.03750","disease or syndrome - finding"
"adverse reactions","0.03750","antibiotic - biologically active substance - disease or syndrome - finding - organic chemical - pathologic function - pharmacologic substance - receptor"
"screening for cancer","0.03750","diagnostic procedure"
"body parts - dental","0.03750","body part, organ, or organ component"
"partum","0.03750","clinical attribute"
"progressive supranuclear palsy","0.03750","biologically active substance - disease or syndrome"
"cns disorder","0.03750","disease or syndrome"
"dementia vascular","0.03750","disease or syndrome"
"serum","0.03750","biologically active substance - body substance - pharmacologic substance"
"injury wounds","0.03750","body substance - injury or poisoning"
"mini-mental status exam","0.03750","diagnostic procedure"
"bradycardia","0.03750","pathologic function"
"major depressive disorder","0.03750","mental or behavioral dysfunction"
"behavior disorders","0.03750","injury or poisoning - mental or behavioral dysfunction"
"finding of platelet count","0.03750","laboratory or test result"
"stem cell transplant","0.03750","therapeutic or preventive procedure"
"multiple sclerosis","0.03750","body part, organ, or organ component - disease or syndrome - finding"
"diastole","0.03750","clinical attribute"
"communicable diseases","0.03750","disease or syndrome"
"hepatitis","0.03750","disease or syndrome - pharmacologic substance"
"therapeutic brand of coal tar","0.03750","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"puncture procedure","0.03750","diagnostic procedure - finding - therapeutic or preventive procedure"
"memantine","0.03750","organic chemical - pharmacologic substance"
"skeletal bone","0.02500","body location or region - body part, organ, or organ component - body substance - disease or syndrome"
"imaging techniques","0.02500","diagnostic procedure"
"disability","0.02500","finding"
"plasma","0.02500","body substance"
"nervousness","0.02500","sign or symptom"
"metabolic diseases","0.02500","disease or syndrome"
"household composition","0.02500","finding"
"malaise","0.02500","finding - sign or symptom"
"human chorionic gonadotropin","0.02500","disease or syndrome - pharmacologic substance"
"anemia","0.02500","disease or syndrome"
"cdr1 protein human","0.02500","biologically active substance"
"proteins","0.02500","biologically active substance"
"sedation","0.02500","sign or symptom - therapeutic or preventive procedure"
"nuclear pore complex","0.02500","biologically active substance - disease or syndrome - neoplastic process"
"psychotropic drugs","0.02500","pharmacologic substance"
"neuropsychological tests","0.02500","diagnostic procedure"
"operative surgical procedures","0.02500","diagnostic procedure - therapeutic or preventive procedure"
"alzheimer s disease","0.02500","antibiotic - biologically active substance - body part, organ, or organ component - disease or syndrome - pathologic function - therapeutic or preventive procedure"
"mild adverse event","0.02500","finding"
"left ventricular ejection fraction","0.02500","laboratory or test result"
"atypia morphology","0.02500","finding"
"observation of attack","0.02500","finding"
"experimental drug","0.02500","pharmacologic substance"
"carbamazepine","0.02500","organic chemical - pharmacologic substance"
"sterility","0.02500","pathologic function"
"triacetyluridine","0.02500","pharmacologic substance"
"transaminases","0.02500","enzyme"
"neurological observations","0.02500","finding"
"cognitive therapy","0.02500","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"frontotemporal lobar degeneration","0.02500","mental or behavioral dysfunction"
"aphasia progressive","0.01250","mental or behavioral dysfunction"
"responsible person","0.01250","finding"
"mucopolysaccharidosis vi","0.01250","disease or syndrome"
"glomerular filtration rate","0.01250","diagnostic procedure - finding"
"cholinesterase inhibitors","0.01250","organic chemical - pharmacologic substance"
"pfaundler-hurler syndrome","0.01250","disease or syndrome"
"primary progressive nonfluent aphasia","0.01250","mental or behavioral dysfunction"
"limb structure","0.01250","body part, organ, or organ component"
"family history","0.01250","congenital abnormality - disease or syndrome - enzyme - finding"
"adrenal cortex","0.01250","body part, organ, or organ component"
"lansky play-performance status","0.01250","clinical attribute"
"power of attorney","0.01250","finding"
"globoid cell leukodystrophy","0.01250","disease or syndrome"
"mri brain procedure","0.01250","diagnostic procedure"
"multiple endocrine neoplasia","0.01250","antibiotic - neoplastic process - organic chemical"
"alpha-mannosidosis","0.01250","disease or syndrome"
"life expectancy","0.01250","group attribute"
"aphasia broca","0.01250","mental or behavioral dysfunction"
"compliance behavior","0.01250","individual behavior"
"mental state examination","0.01250","therapeutic or preventive procedure"
"cord - body parts","0.01250","body part, organ, or organ component - disease or syndrome"
"leukodystrophy metachromatic","0.01250","disease or syndrome"
"mild cognitive disorder","0.01250","mental or behavioral dysfunction"
"niemann-pick disease type c1","0.01250","disease or syndrome"
