"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"skeletal bone","0.01818","body location or region - body part, organ, or organ component - body substance - disease or syndrome"
"unconscious state","0.01818","disease or syndrome - finding"
"disability","0.01818","finding"
"pharmacotherapy","0.01818","therapeutic or preventive procedure"
"anemia","0.01818","disease or syndrome"
"metabolic diseases","0.01818","disease or syndrome"
"household composition","0.01818","finding"
"malaise","0.01818","finding - sign or symptom"
"breast","0.01818","body part, organ, or organ component"
"cardiovascular diseases","0.01818","disease or syndrome"
"lumbar region","0.01818","body location or region"
"motor neuron disease","0.01818","disease or syndrome"
"sedation","0.01818","sign or symptom - therapeutic or preventive procedure"
"spinal puncture","0.01818","body part, organ, or organ component - diagnostic procedure - therapeutic or preventive procedure"
"active brand of pseudoephedrine-triprolidine","0.01818","organic chemical - pharmacologic substance"
"injury wounds","0.01818","body substance - injury or poisoning"
"congenital abnormality","0.01818","congenital abnormality - disease or syndrome"
"craniocerebral trauma","0.01818","injury or poisoning"
"atypia morphology","0.01818","finding"
"experimental drug","0.01818","pharmacologic substance"
"carbamazepine","0.01818","organic chemical - pharmacologic substance"
"consciousness related finding","0.01818","finding"
"triacetyluridine","0.01818","pharmacologic substance"
"hypertensive disease","0.01818","biologically active substance - disease or syndrome - finding"
"brain injuries","0.01818","injury or poisoning"
"behavior disorders","0.01818","injury or poisoning - mental or behavioral dysfunction"
"hypersensitivity","0.01818","clinical attribute - finding - pathologic function"
"follow-up status","0.01818","finding"
"neurodegenerative disorders","0.01818","disease or syndrome"
"cerebrovascular accident","0.01818","disease or syndrome - therapeutic or preventive procedure"
"malignant neoplasms","0.01818","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"puncture procedure","0.01818","diagnostic procedure - finding - therapeutic or preventive procedure"
