"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"traumatic brain injury","0.04444","disease or syndrome - injury or poisoning"
"deafness","0.04444","disease or syndrome - finding"
"magnetic resonance imaging","0.04198","diagnostic procedure"
"anticonvulsants","0.03951","pharmacologic substance"
"heart diseases","0.03951","disease or syndrome"
"medical history","0.03951","finding"
"rett syndrome","0.03951","disease or syndrome - enzyme"
"disability","0.03704","finding"
"personal satisfaction","0.03704","finding"
"major depressive disorder","0.03704","mental or behavioral dysfunction"
"therapeutic brand of coal tar","0.03704","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"body excretions","0.03457","body substance"
"stimulant","0.03457","pharmacologic substance"
"asthma","0.03210","disease or syndrome"
"rhythm","0.03210","finding"
"kidney diseases","0.03210","disease or syndrome"
"anaplastic oligodendroglioma","0.03210","neoplastic process"
"investigational new drugs","0.03210","pharmacologic substance - therapeutic or preventive procedure"
"electroencephalography","0.03210","diagnostic procedure - finding - laboratory or test result"
"aggressive behavior","0.03210","mental or behavioral dysfunction"
"diagnosis psychiatric","0.03210","mental or behavioral dysfunction"
"pathology processes","0.02963","pathologic function"
"antiepileptic agents","0.02963","pharmacologic substance"
"family history","0.02963","congenital abnormality - disease or syndrome - enzyme - finding"
"movement disorders","0.02963","disease or syndrome"
"liver diseases","0.02963","disease or syndrome"
"nervousness","0.02716","sign or symptom"
"electrocardiogram","0.02716","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"endocrine system diseases","0.02716","disease or syndrome - finding"
"neurofibromatoses","0.02716","neoplastic process"
"risperidone","0.02716","organic chemical - pharmacologic substance"
"neurological observations","0.02716","finding"
"venous blood sampling","0.02469","diagnostic procedure - therapeutic or preventive procedure"
"moderate adverse event","0.02469","finding"
"skills","0.02469","individual behavior"
"cerebrovascular disorders","0.02469","pathologic function"
"systemic disease","0.02469","disease or syndrome"
"selective serotonin re-uptake inhibitor","0.02469","pharmacologic substance"
"treatment-psychosocial effects","0.02469","finding"
"attention deficit hyperactivity disorder","0.02469","disease or syndrome - mental or behavioral dysfunction"
"serum","0.02469","biologically active substance - body substance - pharmacologic substance"
"hyperthyroidism","0.02469","disease or syndrome"
"anxiety disorders","0.02222","finding - mental or behavioral dysfunction"
"mood disorders","0.02222","mental or behavioral dysfunction"
"fluoxetine","0.01975","organic chemical - pharmacologic substance"
"relate - vinyl resin","0.01728","organic chemical"
"follow-up status","0.01728","finding"
"test result","0.01481","finding"
"hyperactive behavior","0.01235","finding"
"asperger syndrome","0.01235","disease or syndrome"
"nonverbal","0.01235","finding"
"integumentary scale","0.00988","body part, organ, or organ component"
"malaise","0.00741","finding - sign or symptom"
"dactinomycin","0.00741","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"behavior disorders","0.00741","injury or poisoning - mental or behavioral dysfunction"
"irritable mood","0.00741","finding"
"type ii mucolipidosis","0.00494","disease or syndrome"
"negative finding","0.00494","finding"
"cysteinyl-trna synthetase cytoplasmic","0.00247","enzyme"
"surgical revision","0.00247","therapeutic or preventive procedure"
