"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"injury wounds","0.00494","body substance - injury or poisoning"
"asthma","0.00494","disease or syndrome"
"heart diseases","0.00494","disease or syndrome"
"deafness","0.00494","disease or syndrome - finding"
"family history","0.00494","congenital abnormality - disease or syndrome - enzyme - finding"
"endocrine system diseases","0.00494","disease or syndrome - finding"
"neurofibromatoses","0.00494","neoplastic process"
"investigational new drugs","0.00494","pharmacologic substance - therapeutic or preventive procedure"
"neurological observations","0.00494","finding"
"nervous system disorder","0.00494","disease or syndrome"
"therapeutic brand of coal tar","0.00494","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"diagnosis psychiatric","0.00494","mental or behavioral dysfunction"
"pathology processes","0.00247","pathologic function"
"liver diseases","0.00247","disease or syndrome"
"hepatic","0.00247","body location or region"
"febrile convulsions","0.00247","disease or syndrome - pharmacologic substance"
"ethanol","0.00247","organic chemical - pharmacologic substance"
"medical history","0.00247","finding"
"movement disorders","0.00247","disease or syndrome"
"brain injuries","0.00247","injury or poisoning"
"genetic syndrome","0.00247","disease or syndrome"
"antidepressive agents","0.00247","pharmacologic substance"
"major depressive disorder","0.00247","mental or behavioral dysfunction"
