"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"myocardial infarction","0.03238","disease or syndrome - finding"
"selective serotonin re-uptake inhibitor","0.03238","pharmacologic substance"
"hiv","0.03148","disease or syndrome - pharmacologic substance - virus"
"blood pressure finding","0.03148","finding"
"illicit drugs","0.03118","hazardous or poisonous substance - pharmacologic substance"
"stimulation procedure","0.03088","therapeutic or preventive procedure"
"anorexia nervosa","0.03058","mental or behavioral dysfunction"
"hematological disease","0.02969","disease or syndrome"
"lung","0.02969","body part, organ, or organ component - disease or syndrome"
"drug abuse","0.02969","mental or behavioral dysfunction"
"kidney diseases","0.02849","disease or syndrome"
"lithium","0.02819","congenital abnormality - disease or syndrome - pharmacologic substance"
"generalized anxiety disorder","0.02789","mental or behavioral dysfunction"
"mini-mental status exam","0.02789","diagnostic procedure"
"cardiovascular diseases","0.02609","disease or syndrome"
"anticonvulsants","0.02609","pharmacologic substance"
"anxiety generalized","0.02579","mental or behavioral dysfunction"
"moderate adverse event","0.02579","finding"
"severe combined immunodeficiency","0.02549","diagnostic procedure - disease or syndrome"
"depressive symptoms","0.02489","sign or symptom"
"relate - vinyl resin","0.02369","organic chemical"
"operative surgical procedures","0.02309","diagnostic procedure - therapeutic or preventive procedure"
"psychiatric problem","0.02279","mental or behavioral dysfunction"
"escitalopram","0.02249","organic chemical - pharmacologic substance"
"pharmacotherapy","0.02219","therapeutic or preventive procedure"
"tropical spastic paraparesis","0.02189","disease or syndrome - therapeutic or preventive procedure"
"therapeutic brand of coal tar","0.02159","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"cancer remission","0.02069","finding - neoplastic process"
"antimicrobial resistance result","0.02009","laboratory or test result"
"medical history","0.01769","finding"
"dysthymic disorder","0.01559","mental or behavioral dysfunction"
"body mass index","0.01289","clinical attribute - diagnostic procedure"
"treatment protocols","0.01019","therapeutic or preventive procedure"
"negative finding","0.00930","finding"
"mild adverse event","0.00870","finding"
"multiple endocrine neoplasia","0.00870","antibiotic - neoplastic process - organic chemical"
"unmarried","0.00810","finding"
"personality inventories","0.00450","diagnostic procedure"
"barakat syndrome","0.00390","disease or syndrome"
