"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"treatment protocols","0.02399","therapeutic or preventive procedure"
"pharmacotherapy","0.02309","therapeutic or preventive procedure"
"screening for cancer","0.02099","diagnostic procedure"
"lithium","0.02009","congenital abnormality - disease or syndrome - pharmacologic substance"
"psychotic disorders","0.01979","mental or behavioral dysfunction"
"stabilizer - function","0.01949","organ or tissue function"
"relate - vinyl resin","0.01949","organic chemical"
"positive finding","0.01919","finding"
"psychotherapy","0.01889","therapeutic or preventive procedure"
"cancer remission","0.01829","finding - neoplastic process"
"pharmaceutical preparations","0.01799","pharmacologic substance"
"mini-mental status exam","0.01799","diagnostic procedure"
"suicidal","0.01769","finding"
"benign rolandic epilepsy","0.01709","disease or syndrome - therapeutic or preventive procedure"
"electrocardiogram","0.01559","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"fluoxetine","0.01529","organic chemical - pharmacologic substance"
"generalized anxiety disorder","0.01499","mental or behavioral dysfunction"
"infantile neuroaxonal dystrophy","0.01439","disease or syndrome"
"substance abuse problem","0.01409","mental or behavioral dysfunction"
"therapeutic brand of coal tar","0.01409","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"neoplasm metastasis","0.01379","neoplastic process"
"schizoaffective disorder","0.01349","mental or behavioral dysfunction"
"antimicrobial resistance result","0.01229","laboratory or test result"
"anxiety generalized","0.01229","mental or behavioral dysfunction"
"dementia","0.01229","mental or behavioral dysfunction"
"benzodiazepines","0.01229","organic chemical - pharmacologic substance"
"magnetic resonance imaging","0.01169","diagnostic procedure"
"impaired cognition","0.01169","finding - mental or behavioral dysfunction"
"blood pressure finding","0.01109","finding"
"escitalopram","0.01019","organic chemical - pharmacologic substance"
"psychiatric problem","0.00990","mental or behavioral dysfunction"
"congenital abnormality","0.00960","congenital abnormality - disease or syndrome"
"suicide attempt","0.00960","finding - mental or behavioral dysfunction"
"stress disorders traumatic","0.00930","mental or behavioral dysfunction"
"hiv","0.00900","disease or syndrome - pharmacologic substance - virus"
"injury wounds","0.00900","body substance - injury or poisoning"
"hypertensive disease","0.00900","biologically active substance - disease or syndrome - finding"
"panic disorder","0.00870","disease or syndrome - mental or behavioral dysfunction"
"cerebrovascular accident","0.00870","disease or syndrome - therapeutic or preventive procedure"
"alcoholic intoxication chronic","0.00840","mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.00780","disease or syndrome - mental or behavioral dysfunction"
"anticonvulsants","0.00660","pharmacologic substance"
"unstable status","0.00660","finding"
"heart diseases","0.00630","disease or syndrome"
"diabetes","0.00570","disease or syndrome"
"psychotic symptoms","0.00570","sign or symptom"
"hepatic","0.00510","body location or region"
"cardiovascular diseases","0.00510","disease or syndrome"
"stimulation procedure","0.00510","therapeutic or preventive procedure"
"personality disorders","0.00480","mental or behavioral dysfunction"
"suicidality","0.00450","clinical attribute"
"compulsive disorder","0.00450","finding"
"breast","0.00420","body part, organ, or organ component"
"multiple sclerosis","0.00420","body part, organ, or organ component - disease or syndrome - finding"
"electroconvulsive therapy","0.00420","disease or syndrome - therapeutic or preventive procedure"
"illicit drugs","0.00420","hazardous or poisonous substance - pharmacologic substance"
"nervous system disorder","0.00390","disease or syndrome"
"myocardial infarction","0.00360","disease or syndrome - finding"
"thyroid gland","0.00360","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"monoamine oxidase inhibitors","0.00360","organic chemical - pharmacologic substance"
"substance dependence","0.00300","mental or behavioral dysfunction"
"hypothyroidism","0.00270","disease or syndrome"
"craniocerebral trauma","0.00270","injury or poisoning"
"kidney diseases","0.00240","disease or syndrome"
"alcohol abuse","0.00240","mental or behavioral dysfunction"
"eating disorders","0.00240","mental or behavioral dysfunction"
"mental retardation","0.00240","mental or behavioral dysfunction"
"medical contraindication","0.00240","finding"
"nicotine","0.00210","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"delirium","0.00180","mental or behavioral dysfunction"
"lung","0.00180","body part, organ, or organ component - disease or syndrome"
"hypersensitivity","0.00180","clinical attribute - finding - pathologic function"
"caffeine","0.00150","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"antisocial behavior","0.00120","mental or behavioral dysfunction"
"drug abuse","0.00120","mental or behavioral dysfunction"
"anorexia nervosa","0.00090","mental or behavioral dysfunction"
"investigational new drugs","0.00090","pharmacologic substance - therapeutic or preventive procedure"
"hematological disease","0.00060","disease or syndrome"
"suicide risk","0.00030","finding"
