"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"aripiprazole","0.07500","organic chemical - pharmacologic substance"
"compulsive disorder","0.07500","finding"
"dementia","0.07500","mental or behavioral dysfunction"
"sexually active","0.07500","finding"
"fever","0.07500","finding"
"vital signs","0.07500","clinical attribute"
"test result","0.07500","finding"
"benzodiazepines","0.06250","organic chemical - pharmacologic substance"
"substance use disorders","0.06250","mental or behavioral dysfunction"
"substance dependence","0.06250","mental or behavioral dysfunction"
"sinoatrial node","0.06250","body part, organ, or organ component"
"drug screen positive","0.06250","laboratory or test result"
"eye","0.06250","body part, organ, or organ component - body substance"
"treatment-psychosocial effects","0.06250","finding"
"psychostimulant","0.06250","pharmacologic substance"
"psychoactive substances","0.06250","hazardous or poisonous substance - pharmacologic substance"
"suicide attempt","0.06250","finding - mental or behavioral dysfunction"
"brain diseases","0.06250","disease or syndrome"
"behaviorial habits","0.05000","individual behavior"
"kidney diseases","0.05000","disease or syndrome"
"cochlear structure","0.05000","body part, organ, or organ component"
"psychiatric problem","0.05000","mental or behavioral dysfunction"
"nervousness","0.05000","sign or symptom"
"cognitive therapy","0.05000","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"conduct disorder","0.05000","mental or behavioral dysfunction"
"nicotine","0.05000","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"relate - vinyl resin","0.05000","organic chemical"
"infantile neuroaxonal dystrophy","0.05000","disease or syndrome"
"febrile convulsions","0.05000","disease or syndrome - pharmacologic substance"
"claustrophobia","0.05000","mental or behavioral dysfunction"
"aneurysm","0.05000","disease or syndrome"
"fragments","0.05000","body substance"
"lung diseases","0.05000","disease or syndrome"
"attention deficit disorder","0.05000","disease or syndrome - mental or behavioral dysfunction"
"dopamine agonists","0.05000","pharmacologic substance"
"impaired cognition","0.05000","finding - mental or behavioral dysfunction"
"blind vision","0.05000","disease or syndrome"
"positive pregnancy test","0.05000","laboratory or test result"
"neuroleptic malignant syndrome","0.05000","disease or syndrome"
"neurological observations","0.05000","finding"
"major depressive disorder","0.05000","mental or behavioral dysfunction"
"fluoxetine","0.05000","organic chemical - pharmacologic substance"
"chorea","0.05000","disease or syndrome"
"stimulant","0.05000","pharmacologic substance"
"malignant syndrome nos","0.05000","disease or syndrome"
"selective serotonin re-uptake inhibitor","0.05000","pharmacologic substance"
"cytochrome p-450 cyp2d6","0.05000","enzyme"
"breast","0.05000","body part, organ, or organ component"
"hearing examination finding","0.03750","finding"
"personality disorders","0.03750","mental or behavioral dysfunction"
"guanfacine","0.03750","organic chemical - pharmacologic substance"
"oral region","0.03750","body location or region - body part, organ, or organ component - disease or syndrome"
"manic","0.03750","finding - mental or behavioral dysfunction"
"psychiatric care","0.03750","therapeutic or preventive procedure"
"stimulation procedure","0.03750","therapeutic or preventive procedure"
"blood vessel","0.03750","body part, organ, or organ component - finding"
"antiparkinson agents","0.03750","pharmacologic substance"
"suicidality","0.03750","clinical attribute"
"psychotropic drugs","0.03750","pharmacologic substance"
"unconscious state","0.03750","disease or syndrome - finding"
"operative surgical procedures","0.03750","diagnostic procedure - therapeutic or preventive procedure"
"heart diseases","0.03750","disease or syndrome"
"clonidine","0.03750","organic chemical - pharmacologic substance"
"abnormal movement","0.03750","disease or syndrome - finding"
"cocaine","0.03750","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"cytochrome p450 3a4","0.03750","enzyme"
"intelligence tests","0.03750","diagnostic procedure"
"thyroid gland","0.03750","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"psychotherapy","0.03750","therapeutic or preventive procedure"
"consciousness related finding","0.03750","finding"
"body parts - dental","0.03750","body part, organ, or organ component"
"neurologic examination","0.03750","diagnostic procedure"
"implantation procedure","0.03750","therapeutic or preventive procedure"
"deep brain stimulation","0.03750","therapeutic or preventive procedure"
"oral medication","0.03750","therapeutic or preventive procedure"
"psychotic symptoms","0.03750","sign or symptom"
"chronic disease","0.03750","disease or syndrome"
"caffeine","0.02500","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"liver diseases","0.02500","disease or syndrome"
"malaise","0.02500","finding - sign or symptom"
"transverse cerebellar diameter","0.02500","clinical attribute - disease or syndrome - pharmacologic substance"
"post-traumatic stress disorder","0.02500","mental or behavioral dysfunction"
"hepatic","0.02500","body location or region"
"anxiety generalized","0.02500","mental or behavioral dysfunction"
"generalized anxiety disorder","0.02500","mental or behavioral dysfunction"
"laboratory results","0.02500","laboratory or test result"
"moderate adverse event","0.02500","finding"
"medical history","0.02500","finding"
"comorbid conditions","0.02500","finding"
"atypia morphology","0.02500","finding"
"stress disorders traumatic","0.02500","mental or behavioral dysfunction"
"depression bipolar","0.02500","mental or behavioral dysfunction"
"change of medication","0.02500","therapeutic or preventive procedure"
"agitation","0.02500","finding - sign or symptom"
"serum","0.02500","biologically active substance - body substance - pharmacologic substance"
"aggressive behavior","0.02500","mental or behavioral dysfunction"
"toxin","0.02500","biologically active substance - hazardous or poisonous substance"
"current therapy","0.02500","therapeutic or preventive procedure"
"tic motor","0.02500","sign or symptom"
"therapeutic brand of coal tar","0.02500","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"disability","0.01250","finding"
"disease of diaphragm","0.01250","body part, organ, or organ component - disease or syndrome"
"negative finding","0.01250","finding"
"motor tic disorders","0.01250","disease or syndrome"
"hypertensive disease","0.01250","biologically active substance - disease or syndrome - finding"
"botulinum toxins","0.01250","hazardous or poisonous substance - pharmacologic substance - therapeutic or preventive procedure"
