"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"neuroleptic malignant syndrome","0.050","disease or syndrome"
"chorea","0.050","disease or syndrome"
"stimulation procedure","0.050","therapeutic or preventive procedure"
"malignant syndrome nos","0.050","disease or syndrome"
"behaviorial habits","0.050","individual behavior"
"conduct disorder","0.050","mental or behavioral dysfunction"
"nicotine","0.050","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"dnmt3b protein human","0.050","enzyme"
"intelligence tests","0.050","diagnostic procedure"
"major depressive disorder","0.050","mental or behavioral dysfunction"
"depression bipolar","0.050","mental or behavioral dysfunction"
"breast","0.050","body part, organ, or organ component"
"positive pregnancy test","0.050","laboratory or test result"
"oral medication","0.050","therapeutic or preventive procedure"
"deep brain stimulation","0.050","therapeutic or preventive procedure"
"cytochrome p-450 cyp2d6","0.050","enzyme"
"infantile neuroaxonal dystrophy","0.050","disease or syndrome"
"claustrophobia","0.050","mental or behavioral dysfunction"
"fragments","0.050","body substance"
"selective serotonin re-uptake inhibitor","0.050","pharmacologic substance"
"dopamine agonists","0.050","pharmacologic substance"
"impaired cognition","0.050","finding - mental or behavioral dysfunction"
"aneurysm","0.050","disease or syndrome"
"disability","0.037","finding"
"manic","0.037","finding - mental or behavioral dysfunction"
"psychiatric care","0.037","therapeutic or preventive procedure"
"educational status","0.037","finding - individual behavior"
"suicidality","0.037","clinical attribute"
"tic disorders vocal","0.037","disease or syndrome"
"stress disorders traumatic","0.037","mental or behavioral dysfunction"
"consciousness related finding","0.037","finding"
"hypertensive disease","0.037","biologically active substance - disease or syndrome - finding"
"toxin","0.037","biologically active substance - hazardous or poisonous substance"
"botulinum toxins","0.037","hazardous or poisonous substance - pharmacologic substance - therapeutic or preventive procedure"
"academic achievement","0.037","finding - individual behavior"
"personality disorders","0.037","mental or behavioral dysfunction"
"sterility","0.037","pathologic function"
"blood vessel","0.037","body part, organ, or organ component - finding"
"anxiety generalized","0.037","mental or behavioral dysfunction"
"antiparkinson agents","0.037","pharmacologic substance"
"generalized anxiety disorder","0.037","mental or behavioral dysfunction"
"unconscious state","0.037","disease or syndrome - finding"
"thyroid gland","0.037","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"liver diseases","0.037","disease or syndrome"
"therapeutic brand of coal tar","0.037","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"normal intelligence","0.037","finding"
"neurologic examination","0.037","diagnostic procedure"
"medical history","0.037","finding"
"abnormal movement","0.037","disease or syndrome - finding"
"contraception barrier","0.037","therapeutic or preventive procedure"
"psychotherapy","0.037","therapeutic or preventive procedure"
"body parts - dental","0.037","body part, organ, or organ component"
"agitation","0.037","finding - sign or symptom"
"implantation procedure","0.037","therapeutic or preventive procedure"
"psychotic symptoms","0.037","sign or symptom"
"laboratory results","0.037","laboratory or test result"
"hearing examination finding","0.037","finding"
"oral region","0.037","body location or region - body part, organ, or organ component - disease or syndrome"
"personal satisfaction","0.037","finding"
"disease of diaphragm","0.037","body part, organ, or organ component - disease or syndrome"
"deterioration of status","0.037","finding"
"post-traumatic stress disorder","0.037","mental or behavioral dysfunction"
"cytochrome p450 3a4","0.037","enzyme"
"comorbid conditions","0.037","finding"
"atypia morphology","0.037","finding"
"change of medication","0.037","therapeutic or preventive procedure"
"aggressive behavior","0.037","mental or behavioral dysfunction"
