"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"stabilizer - function","0.067","organ or tissue function"
"post-traumatic stress disorder","0.067","mental or behavioral dysfunction"
"depressive symptoms","0.067","sign or symptom"
"craniocerebral trauma","0.066","injury or poisoning"
"electrocardiogram","0.066","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"lithium","0.063","congenital abnormality - disease or syndrome - pharmacologic substance"
"congenital abnormality","0.062","congenital abnormality - disease or syndrome"
"cerebrovascular accident","0.060","disease or syndrome - therapeutic or preventive procedure"
"infantile neuroaxonal dystrophy","0.060","disease or syndrome"
"multiple endocrine neoplasia","0.059","antibiotic - neoplastic process - organic chemical"
"breast","0.059","body part, organ, or organ component"
"alcoholic intoxication chronic","0.058","mental or behavioral dysfunction"
"injury wounds","0.058","body substance - injury or poisoning"
"impaired cognition","0.057","finding - mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.056","organic chemical - pharmacologic substance"
"operative surgical procedures","0.055","diagnostic procedure - therapeutic or preventive procedure"
"body mass index","0.055","clinical attribute - diagnostic procedure"
"selective serotonin re-uptake inhibitor","0.052","pharmacologic substance"
"eating disorders","0.051","mental or behavioral dysfunction"
"bipolar i disorder","0.051","mental or behavioral dysfunction"
"heart diseases","0.051","disease or syndrome"
"alcohol abuse","0.050","mental or behavioral dysfunction"
"medical history","0.050","finding"
"psychotic symptoms","0.050","sign or symptom"
"dysthymic disorder","0.049","mental or behavioral dysfunction"
"thyroid gland","0.048","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"magnetic resonance imaging","0.048","diagnostic procedure"
"stress disorders traumatic","0.047","mental or behavioral dysfunction"
"relate - vinyl resin","0.046","organic chemical"
"unmarried","0.045","finding"
"hypothyroidism","0.044","disease or syndrome"
"panic disorder","0.044","disease or syndrome - mental or behavioral dysfunction"
"blood pressure finding","0.043","finding"
"antisocial behavior","0.043","mental or behavioral dysfunction"
"hiv","0.042","disease or syndrome - pharmacologic substance - virus"
"neoplasm metastasis","0.042","neoplastic process"
"nitric oxide synthase","0.042","enzyme"
"cancer remission","0.041","finding - neoplastic process"
"generalized anxiety disorder","0.041","mental or behavioral dysfunction"
"compulsive disorder","0.040","finding"
"mini-mental status exam","0.040","diagnostic procedure"
"illicit drugs","0.039","hazardous or poisonous substance - pharmacologic substance"
"medical contraindication","0.039","finding"
"hematological disease","0.039","disease or syndrome"
"multiple sclerosis","0.039","body part, organ, or organ component - disease or syndrome - finding"
"pharmacotherapy","0.038","therapeutic or preventive procedure"
"mass of body structure","0.038","finding"
"serum","0.037","biologically active substance - body substance - pharmacologic substance"
"anxiety generalized","0.037","mental or behavioral dysfunction"
"investigational new drugs","0.037","pharmacologic substance - therapeutic or preventive procedure"
"therapeutic brand of coal tar","0.036","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"myocardial infarction","0.036","disease or syndrome - finding"
"suicidality","0.036","clinical attribute"
"mild adverse event","0.036","finding"
"treatment protocols","0.034","therapeutic or preventive procedure"
"developmental disabilities","0.033","mental or behavioral dysfunction"
"diabetes mellitus","0.033","disease or syndrome - pharmacologic substance"
"homicidal","0.033","mental or behavioral dysfunction"
"anticonvulsants","0.033","pharmacologic substance"
"suicide risk","0.032","finding"
"stimulation procedure","0.032","therapeutic or preventive procedure"
"pervasive development disorder","0.032","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"personality inventories","0.032","diagnostic procedure"
"contraceptives oral","0.032","pharmacologic substance - therapeutic or preventive procedure"
"surgical revision","0.032","therapeutic or preventive procedure"
"lung","0.032","body part, organ, or organ component - disease or syndrome"
"kidney diseases","0.031","disease or syndrome"
"delirium dementia amnestic cognitive disorders","0.031","mental or behavioral dysfunction"
"nervousness","0.031","sign or symptom"
"liver diseases","0.031","disease or syndrome"
"substance use disorders","0.031","mental or behavioral dysfunction"
"barakat syndrome","0.031","disease or syndrome"
"cardiovascular diseases","0.030","disease or syndrome"
