"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"breast","0.05479","body part, organ, or organ component"
"cerebrovascular accident","0.05452","disease or syndrome - therapeutic or preventive procedure"
"depressive episode unspecified","0.05397","mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.05288","organic chemical - pharmacologic substance"
"injury wounds","0.05178","body substance - injury or poisoning"
"congenital abnormality","0.05178","congenital abnormality - disease or syndrome"
"post-traumatic stress disorder","0.05178","mental or behavioral dysfunction"
"screening for cancer","0.04959","diagnostic procedure"
"impaired cognition","0.04849","finding - mental or behavioral dysfunction"
"eating disorders","0.04849","mental or behavioral dysfunction"
"unipolar depression","0.04822","mental or behavioral dysfunction"
"infantile neuroaxonal dystrophy","0.04767","disease or syndrome"
"alcoholic intoxication chronic","0.04740","mental or behavioral dysfunction"
"alcohol abuse","0.04740","mental or behavioral dysfunction"
"heart diseases","0.04630","disease or syndrome"
"electrocardiogram","0.04575","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"thyroid gland","0.04493","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"mood disorders","0.04493","mental or behavioral dysfunction"
"stabilizer - function","0.04192","organ or tissue function"
"psychotic symptoms","0.04192","sign or symptom"
"antisocial behavior","0.04164","mental or behavioral dysfunction"
"hypothyroidism","0.04110","disease or syndrome"
"stress disorders traumatic","0.04082","mental or behavioral dysfunction"
"magnetic resonance imaging","0.03973","diagnostic procedure"
"hematological disease","0.03836","disease or syndrome"
"lithium","0.03808","congenital abnormality - disease or syndrome - pharmacologic substance"
"compulsive disorder","0.03616","finding"
"investigational new drugs","0.03589","pharmacologic substance - therapeutic or preventive procedure"
"medical contraindication","0.03589","finding"
"panic disorder","0.03507","disease or syndrome - mental or behavioral dysfunction"
"hiv","0.03479","disease or syndrome - pharmacologic substance - virus"
"multiple sclerosis","0.03479","body part, organ, or organ component - disease or syndrome - finding"
"illicit drugs","0.03452","hazardous or poisonous substance - pharmacologic substance"
"pregnancy tests","0.03370","diagnostic procedure"
"myocardial infarction","0.03370","disease or syndrome - finding"
"blood pressure finding","0.03370","finding"
"suicidality","0.03288","clinical attribute"
"homicidal","0.03233","mental or behavioral dysfunction"
"neoplasm metastasis","0.03178","neoplastic process"
"selective serotonin re-uptake inhibitor","0.03151","pharmacologic substance"
"suicide risk","0.03123","finding"
"delirium dementia amnestic cognitive disorders","0.03041","mental or behavioral dysfunction"
"liver diseases","0.03041","disease or syndrome"
"pervasive development disorder","0.03014","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"nervousness","0.02959","sign or symptom"
"lung","0.02959","body part, organ, or organ component - disease or syndrome"
"developmental disabilities","0.02959","mental or behavioral dysfunction"
"kidney diseases","0.02877","disease or syndrome"
"stimulation procedure","0.02822","therapeutic or preventive procedure"
"substance use disorders","0.02795","mental or behavioral dysfunction"
"generalized anxiety disorder","0.02767","mental or behavioral dysfunction"
"diabetes mellitus","0.02685","disease or syndrome - pharmacologic substance"
"relate - vinyl resin","0.02685","organic chemical"
"anticonvulsants","0.02603","pharmacologic substance"
"operative surgical procedures","0.02603","diagnostic procedure - therapeutic or preventive procedure"
"mini-mental status exam","0.02603","diagnostic procedure"
"severe combined immunodeficiency","0.02575","diagnostic procedure - disease or syndrome"
"anxiety generalized","0.02575","mental or behavioral dysfunction"
"cardiovascular diseases","0.02548","disease or syndrome"
"moderate adverse event","0.02466","finding"
"depressive symptoms","0.02301","sign or symptom"
"medical history","0.02164","finding"
"cancer remission","0.02137","finding - neoplastic process"
"tropical spastic paraparesis","0.02110","disease or syndrome - therapeutic or preventive procedure"
"therapeutic brand of coal tar","0.02110","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"pharmacotherapy","0.02082","therapeutic or preventive procedure"
"bipolar i disorder","0.01918","mental or behavioral dysfunction"
"contraceptives oral","0.01753","pharmacologic substance - therapeutic or preventive procedure"
"body mass index","0.01534","clinical attribute - diagnostic procedure"
"dysthymic disorder","0.01370","mental or behavioral dysfunction"
"nitric oxide synthase","0.01205","enzyme"
"serum","0.01205","biologically active substance - body substance - pharmacologic substance"
"mass of body structure","0.01096","finding"
"negative finding","0.01041","finding"
"multiple endocrine neoplasia","0.00959","antibiotic - neoplastic process - organic chemical"
"treatment protocols","0.00932","therapeutic or preventive procedure"
"mild adverse event","0.00904","finding"
"unmarried","0.00795","finding"
"surgical revision","0.00521","therapeutic or preventive procedure"
"personality inventories","0.00411","diagnostic procedure"
"barakat syndrome","0.00356","disease or syndrome"
