"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"general health","0.03775","finding"
"memory impairment","0.03600","finding - mental or behavioral dysfunction"
"positron-emission tomography","0.03600","diagnostic procedure"
"responsible person","0.03600","finding"
"x-ray computed tomography","0.03424","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"vital signs","0.03424","clinical attribute"
"personal satisfaction","0.03248","finding"
"allergy severity - severe","0.03248","finding"
"weighing patient","0.03161","diagnostic procedure - finding"
"congenital abnormality","0.03073","congenital abnormality - disease or syndrome"
"examination status","0.02897","finding"
"positive finding","0.02809","finding"
"nervous system disorder","0.02809","disease or syndrome"
"rivastigmine","0.02634","organic chemical - pharmacologic substance"
"galantamine","0.02634","organic chemical - pharmacologic substance"
"agitation","0.02546","finding - sign or symptom"
"personality inventories","0.02371","diagnostic procedure"
"nursing therapy","0.02371","therapeutic or preventive procedure"
"acetylcholinesterase","0.02283","enzyme"
"vitamins","0.02283","organic chemical - pharmacologic substance"
"hypertensive disease","0.02283","biologically active substance - disease or syndrome - finding"
"cerebrovascular disorders","0.02195","pathologic function"
"pharmaceutical preparations","0.02195","pharmacologic substance"
"dementia vascular","0.02195","disease or syndrome"
"follow-up status","0.02195","finding"
"mri brain procedure","0.02107","diagnostic procedure"
"antipsychotic agents","0.02019","pharmacologic substance"
"mental status adverse event","0.02019","finding"
"mental retardation","0.02019","mental or behavioral dysfunction"
"antidepressive agents","0.02019","pharmacologic substance"
"household composition","0.01932","finding"
"gravidity","0.01932","finding"
"skills","0.01844","individual behavior"
"psychotropic drugs","0.01756","pharmacologic substance"
"cerebrospinal fluid","0.01580","biologically active substance - body substance - pharmacologic substance"
"blood pressure finding","0.01580","finding"
"pathology processes","0.01493","pathologic function"
"injury wounds","0.01493","body substance - injury or poisoning"
"spinal puncture","0.01405","body part, organ, or organ component - diagnostic procedure - therapeutic or preventive procedure"
"unipolar depression","0.01405","mental or behavioral dysfunction"
"frontotemporal dementia","0.01317","disease or syndrome"
"lumbar region","0.01317","body location or region"
"puncture procedure","0.01141","diagnostic procedure - finding - therapeutic or preventive procedure"
"ethanol","0.01054","organic chemical - pharmacologic substance"
"alanine transaminase","0.01054","congenital abnormality - disease or syndrome - enzyme"
"active brand of pseudoephedrine-triprolidine","0.01054","organic chemical - pharmacologic substance"
"amyloid","0.01054","biologically active substance"
"serum","0.01054","biologically active substance - body substance - pharmacologic substance"
"anticholinergic agents","0.00966","pharmacologic substance"
"epilepsy","0.00966","disease or syndrome"
"hepatic","0.00966","body location or region"
"schizophrenia","0.00966","mental or behavioral dysfunction"
"family history","0.00966","congenital abnormality - disease or syndrome - enzyme - finding"
"thyroid gland","0.00966","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"screening for cancer","0.00966","diagnostic procedure"
"aspartate transaminase","0.00966","enzyme"
"craniocerebral trauma","0.00878","injury or poisoning"
"nervousness","0.00878","sign or symptom"
"neurological observations","0.00878","finding"
"psychotic disorders","0.00790","mental or behavioral dysfunction"
"lewy body disease","0.00790","disease or syndrome"
"cardiovascular diseases","0.00702","disease or syndrome"
"diastole","0.00702","clinical attribute"
"unstable status","0.00702","finding"
"malignant neoplasms","0.00702","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"anti-anxiety agents","0.00615","pharmacologic substance"
"neurodegenerative disorders","0.00615","disease or syndrome"
"mood disorders","0.00615","mental or behavioral dysfunction"
"thyroid diseases","0.00615","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"communicable diseases","0.00615","disease or syndrome"
"multiple sclerosis","0.00527","body part, organ, or organ component - disease or syndrome - finding"
"hemorrhage","0.00527","pathologic function - therapeutic or preventive procedure"
"traumatic brain injury","0.00527","disease or syndrome - injury or poisoning"
"unconscious state","0.00527","disease or syndrome - finding"
"insulin","0.00527","pharmacologic substance"
"consciousness related finding","0.00527","finding"
"blind vision","0.00527","disease or syndrome"
"bilirubin","0.00527","biologically active substance - laboratory or test result - organic chemical"
"hypersensitivity","0.00527","clinical attribute - finding - pathologic function"
"medical contraindication","0.00527","finding"
"congestive heart failure","0.00439","congenital abnormality - disease or syndrome"
"diastolic blood pressure","0.00439","clinical attribute - diagnostic procedure - finding"
"vascular diseases","0.00439","disease or syndrome"
"delirium","0.00439","mental or behavioral dysfunction"
"substance abuse problem","0.00439","mental or behavioral dysfunction"
"pharmacotherapy","0.00439","therapeutic or preventive procedure"
"cardiac arrhythmia","0.00439","finding - pathologic function"
"angina pectoris","0.00439","sign or symptom"
"investigational new drugs","0.00439","pharmacologic substance - therapeutic or preventive procedure"
"brain injuries","0.00439","injury or poisoning"
"benzodiazepines","0.00439","organic chemical - pharmacologic substance"
"body excretions","0.00351","body substance"
"kidney diseases","0.00351","disease or syndrome"
"hypothyroidism","0.00351","disease or syndrome"
"transient ischemic attack","0.00351","disease or syndrome"
"alcohol abuse","0.00351","mental or behavioral dysfunction"
"neoplasm metastasis","0.00351","neoplastic process"
"alcoholic intoxication chronic","0.00351","mental or behavioral dysfunction"
"systolic pressure","0.00351","clinical attribute - diagnostic procedure"
"observation of attack","0.00351","finding"
"cns disorder","0.00351","disease or syndrome"
"bipolar disorder","0.00263","mental or behavioral dysfunction"
"myocardial infarction","0.00263","disease or syndrome - finding"
"heart diseases","0.00263","disease or syndrome"
"eye","0.00263","body part, organ, or organ component - body substance"
"diabetes mellitus","0.00176","disease or syndrome - pharmacologic substance"
"liver diseases","0.00176","disease or syndrome"
"hematoma subdural","0.00176","enzyme - pathologic function"
"hydrocephalus normal pressure","0.00176","disease or syndrome"
"brain neoplasms","0.00176","neoplastic process"
"angina unstable","0.00176","disease or syndrome"
"major depressive disorder","0.00176","mental or behavioral dysfunction"
"drug abuse","0.00176","mental or behavioral dysfunction"
"claustrophobia","0.00088","mental or behavioral dysfunction"
"systemic disease","0.00088","disease or syndrome"
"folic acid deficiency","0.00088","disease or syndrome"
