"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"nursing therapy","0.05092","therapeutic or preventive procedure"
"antidepressive agents","0.05004","pharmacologic substance"
"donepezil","0.04917","organic chemical - pharmacologic substance"
"agitation","0.04917","finding - sign or symptom"
"brain injuries","0.04917","injury or poisoning"
"communicable diseases","0.04917","disease or syndrome"
"mini-mental status exam","0.04829","diagnostic procedure"
"hiv","0.04741","disease or syndrome - pharmacologic substance - virus"
"contraceptive methods","0.04653","therapeutic or preventive procedure"
"benzodiazepines","0.04565","organic chemical - pharmacologic substance"
"household composition","0.04565","finding"
"claustrophobia","0.04565","mental or behavioral dysfunction"
"hydrocephalus normal pressure","0.04565","disease or syndrome"
"diastole","0.04565","clinical attribute"
"kidney diseases","0.04390","disease or syndrome"
"anticoagulants","0.04302","pharmacologic substance"
"major depressive disorder","0.04302","mental or behavioral dysfunction"
"neoplasm metastasis","0.04214","neoplastic process"
"mental retardation","0.04214","mental or behavioral dysfunction"
"insulin","0.04126","pharmacologic substance"
"diabetes mellitus","0.04039","disease or syndrome - pharmacologic substance"
"cardiac arrhythmia","0.04039","finding - pathologic function"
"systolic pressure","0.03951","clinical attribute - diagnostic procedure"
"cns disorder","0.03951","disease or syndrome"
"memory observations","0.03951","finding"
"anticholinergic agents","0.03775","pharmacologic substance"
"prostate carcinoma","0.03775","neoplastic process"
"delirium","0.03775","mental or behavioral dysfunction"
"hypothyroidism","0.03600","disease or syndrome"
"medical history","0.03600","finding"
"mri brain procedure","0.03600","diagnostic procedure"
"galantamine","0.03600","organic chemical - pharmacologic substance"
"operative surgical procedures","0.03512","diagnostic procedure - therapeutic or preventive procedure"
"eye","0.03512","body part, organ, or organ component - body substance"
"narcotics","0.03512","biologically active substance - hazardous or poisonous substance - pharmacologic substance"
"diastolic blood pressure","0.03424","clinical attribute - diagnostic procedure - finding"
"folic acid deficiency","0.03424","disease or syndrome"
"cognitive therapy","0.03424","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"alanine transaminase","0.03336","congenital abnormality - disease or syndrome - enzyme"
"rivastigmine","0.03336","organic chemical - pharmacologic substance"
"frontotemporal dementia","0.03336","disease or syndrome"
"psychotropic drugs","0.03336","pharmacologic substance"
"traumatic brain injury","0.03336","disease or syndrome - injury or poisoning"
"lung diseases","0.03336","disease or syndrome"
"positron-emission tomography","0.03336","diagnostic procedure"
"tissue damage","0.03336","injury or poisoning"
"serum","0.03336","biologically active substance - body substance - pharmacologic substance"
"body excretions","0.03248","body substance"
"transient ischemic attack","0.03248","disease or syndrome"
"hematoma subdural","0.03248","enzyme - pathologic function"
"observation of attack","0.03248","finding"
"mild cognitive disorder","0.03248","mental or behavioral dysfunction"
"spinal puncture","0.03161","body part, organ, or organ component - diagnostic procedure - therapeutic or preventive procedure"
"pathology processes","0.03073","pathologic function"
"mood disorders","0.03073","mental or behavioral dysfunction"
"angina unstable","0.03073","disease or syndrome"
"immunodeficiency virus","0.03073","virus"
"vascular diseases","0.02809","disease or syndrome"
"ischemia","0.02809","disease or syndrome"
"anti-anxiety agents","0.02722","pharmacologic substance"
"hemorrhage","0.02722","pathologic function - therapeutic or preventive procedure"
"depression scale","0.02722","diagnostic procedure"
"pharmacotherapy","0.02722","therapeutic or preventive procedure"
"blind vision","0.02722","disease or syndrome"
"thyroid diseases","0.02722","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"bilirubin","0.02722","biologically active substance - laboratory or test result - organic chemical"
"aspartate transaminase","0.02634","enzyme"
"amyloid","0.02634","biologically active substance"
"lumbar region","0.02546","body location or region"
"puncture procedure","0.02546","diagnostic procedure - finding - therapeutic or preventive procedure"
"moderate adverse event","0.02458","finding"
"pulmonary resonance","0.02371","finding"
"screening for cancer","0.02283","diagnostic procedure"
"cdr1 protein human","0.02107","biologically active substance"
"skills","0.02107","individual behavior"
"family history","0.02107","congenital abnormality - disease or syndrome - enzyme - finding"
"relate - vinyl resin","0.02019","organic chemical"
"mild adverse event","0.01932","finding"
"pregnancy tests","0.01844","diagnostic procedure"
"alzheimer s disease","0.01844","antibiotic - biologically active substance - body part, organ, or organ component - disease or syndrome - pathologic function - therapeutic or preventive procedure"
"cerebrospinal fluid","0.01756","biologically active substance - body substance - pharmacologic substance"
"follow-up status","0.01756","finding"
"vital signs","0.01668","clinical attribute"
"hearing examination finding","0.01580","finding"
"negative finding","0.01405","finding"
"mental status adverse event","0.01317","finding"
"x-ray computed tomography","0.01229","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"multiple endocrine neoplasia","0.01229","antibiotic - neoplastic process - organic chemical"
"acetylcholinesterase","0.01054","enzyme"
"mass of body structure","0.01054","finding"
"neuropsychological tests","0.00966","diagnostic procedure"
"personality inventories","0.00878","diagnostic procedure"
"memory impairment","0.00878","finding - mental or behavioral dysfunction"
"body mass index","0.00790","clinical attribute - diagnostic procedure"
"sterility","0.00702","pathologic function"
"weighing patient","0.00615","diagnostic procedure - finding"
"responsible person","0.00527","finding"
"examination status","0.00439","finding"
"communication impairment","0.00351","finding - mental or behavioral dysfunction"
"mental state examination","0.00351","therapeutic or preventive procedure"
"general health","0.00176","finding"
"personal satisfaction","0.00088","finding"
