"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"developmental disabilities","0.02394","mental or behavioral dysfunction"
"cancer remission","0.02394","finding - neoplastic process"
"recurrent disease","0.02128","disease or syndrome"
"human chorionic gonadotropin","0.02128","disease or syndrome - pharmacologic substance"
"liver function","0.02128","organ or tissue function"
"left ventricular ejection fraction","0.02128","laboratory or test result"
"sexually active","0.02128","finding"
"mitomycin","0.01862","antibiotic - neoplastic process - organic chemical - pharmacologic substance"
"karnofsky performance status","0.01862","diagnostic procedure"
"lung diseases","0.01862","disease or syndrome"
"insulin","0.01862","pharmacologic substance"
"electrocardiogram","0.01862","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"high-dose chemotherapy","0.01862","therapeutic or preventive procedure"
"electrocorticogram","0.01862","diagnostic procedure"
"immunotherapy","0.01862","therapeutic or preventive procedure"
"serum creatinine level","0.01862","laboratory or test result"
"mycoses","0.01862","disease or syndrome"
"dementia","0.01862","mental or behavioral dysfunction"
"follow-up status","0.01862","finding"
"prior chemotherapy","0.01596","clinical attribute"
"pathology processes","0.01596","pathologic function"
"antineoplastic agents","0.01596","organic chemical - pharmacologic substance"
"radioimmunotherapy","0.01596","therapeutic or preventive procedure"
"cytotoxic chemotherapy","0.01596","therapeutic or preventive procedure"
"therapeutic brand of coal tar","0.01596","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"cognitive therapy","0.01596","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"mass of body structure","0.01330","finding"
"progressive disease","0.01330","disease or syndrome - finding - neoplastic process"
"metaplastic cell transformation","0.01330","pathologic function"
"hormone therapy","0.01064","therapeutic or preventive procedure"
"lymphoma non-hodgkin","0.01064","neoplastic process"
"partial response","0.01064","finding - receptor"
"unmarried","0.01064","finding"
"target lesion identification","0.01064","diagnostic procedure"
"ecog performance status","0.01064","clinical attribute"
"moderate adverse event","0.01064","finding"
"chromium","0.01064","finding - hazardous or poisonous substance"
"cancer therapeutic procedure","0.01064","therapeutic or preventive procedure"
"induction procedure","0.01064","therapeutic or preventive procedure"
"hemoglobin","0.01064","biologically active substance - finding"
"burkitt lymphoma","0.01064","body substance - neoplastic process"
"valproic acid","0.01064","body part, organ, or organ component - organic chemical - pharmacologic substance"
"diffuse large b-cell lymphoma","0.01064","neoplastic process"
"chop regimen","0.00798","biologically active substance - therapeutic or preventive procedure"
"salvage procedure","0.00798","therapeutic or preventive procedure"
"agitation","0.00798","finding - sign or symptom"
"follicle","0.00798","body part, organ, or organ component"
"contraception barrier","0.00798","therapeutic or preventive procedure"
"x-ray computed tomography","0.00532","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"echocardiography","0.00532","diagnostic procedure"
"mediastinum","0.00532","body location or region - neoplastic process"
"b-cell lymphomas","0.00532","neoplastic process"
"autologous hematopoietic stem cell transplantation","0.00532","therapeutic or preventive procedure"
"alkaline phosphatase","0.00532","enzyme - finding - therapeutic or preventive procedure"
"bone marrow involvement","0.00532","finding"
"peripheral t-cell lymphoma","0.00532","neoplastic process"
"anatomic node","0.00532","body part, organ, or organ component"
"phosphoric monoester hydrolases","0.00532","enzyme"
"anthracyclines","0.00532","antibiotic - clinical attribute - organic chemical"
"lymphoma follicular","0.00532","neoplastic process"
"fibromatosis aggressive","0.00266","neoplastic process"
"evaluable disease","0.00266","disease or syndrome"
"sgot - glutamate oxaloacetate transaminase","0.00266","enzyme"
"pregnancy test negative","0.00266","finding - laboratory or test result"
"measurable disease","0.00266","disease or syndrome"
"lymph nodes","0.00266","body part, organ, or organ component"
"antimicrobial intermediate susceptibility result","0.00266","laboratory or test result"
"lymphoid leukemia","0.00266","neoplastic process"
