"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"chromium","0.03723","finding - hazardous or poisonous substance"
"high-dose chemotherapy","0.03723","therapeutic or preventive procedure"
"positron-emission tomography","0.03723","diagnostic procedure"
"immunotherapy","0.03723","therapeutic or preventive procedure"
"adrenal cortex hormones","0.03723","pharmacologic substance"
"renal function","0.03723","organ or tissue function"
"toxic effect","0.03723","injury or poisoning"
"anatomic node","0.03457","body part, organ, or organ component"
"angina unstable","0.03457","disease or syndrome"
"follow-up status","0.03457","finding"
"cancer remission","0.03457","finding - neoplastic process"
"major surgery","0.03191","therapeutic or preventive procedure"
"celiac disease","0.03191","clinical attribute - disease or syndrome - hazardous or poisonous substance - neoplastic process - therapeutic or preventive procedure"
"target lesion identification","0.03191","diagnostic procedure"
"sgot - glutamate oxaloacetate transaminase","0.03191","enzyme"
"anaplastic oligodendroglioma","0.03191","neoplastic process"
"antimicrobial intermediate susceptibility result","0.03191","laboratory or test result"
"contraception barrier","0.03191","therapeutic or preventive procedure"
"induction procedure","0.03191","therapeutic or preventive procedure"
"lymphoid leukemia","0.03191","neoplastic process"
"salvage procedure","0.02926","therapeutic or preventive procedure"
"schizophrenia","0.02926","mental or behavioral dysfunction"
"cancer therapeutic procedure","0.02926","therapeutic or preventive procedure"
"agitation","0.02926","finding - sign or symptom"
"burkitt lymphoma","0.02926","body substance - neoplastic process"
"investigational new drugs","0.02926","pharmacologic substance - therapeutic or preventive procedure"
"basal cell carcinoma","0.02660","neoplastic process"
"veins","0.02660","body part, organ, or organ component"
"liver function","0.02660","organ or tissue function"
"congenital abnormality","0.02660","congenital abnormality - disease or syndrome"
"nitrosourea compounds","0.02660","organic chemical - pharmacologic substance"
"blood vessel","0.02660","body part, organ, or organ component - finding"
"metaplastic cell transformation","0.02660","pathologic function"
"investigational agents","0.02394","pharmacologic substance"
"nervousness","0.02394","sign or symptom"
"hiv seropositivity","0.02394","finding"
"antipsychotic agents","0.02394","pharmacologic substance"
"hiv infections","0.02394","disease or syndrome - virus"
"valproic acid","0.02394","body part, organ, or organ component - organic chemical - pharmacologic substance"
"neurological observations","0.02394","finding"
"radioimmunotherapy","0.02128","therapeutic or preventive procedure"
"hepatitis b","0.02128","disease or syndrome - pharmacologic substance - virus"
"psychotropic drugs","0.02128","pharmacologic substance"
"moderate adverse event","0.02128","finding"
"cerebrovascular accident","0.02128","disease or syndrome - therapeutic or preventive procedure"
"cns disorder","0.02128","disease or syndrome"
"prednisone","0.02128","pharmacologic substance"
"mass of body structure","0.02128","finding"
"pathology processes","0.01862","pathologic function"
"antineoplastic agents","0.01862","organic chemical - pharmacologic substance"
"lung diseases","0.01862","disease or syndrome"
"cervix carcinoma","0.01862","neoplastic process"
"tissue growth","0.01862","organ or tissue function"
"sexually active","0.01862","finding"
"neck","0.01862","body location or region"
"central nervous system lymphoma","0.01596","neoplastic process"
"brain","0.01596","body part, organ, or organ component - disease or syndrome"
"psychotic disorders","0.01596","mental or behavioral dysfunction"
"human chorionic gonadotropin","0.01596","disease or syndrome - pharmacologic substance"
"immunosuppressive agents","0.01596","pharmacologic substance"
"cardiovascular diseases","0.01596","disease or syndrome"
"mitomycin","0.01596","antibiotic - neoplastic process - organic chemical - pharmacologic substance"
"injury wounds","0.01596","body substance - injury or poisoning"
"mycoses","0.01596","disease or syndrome"
"hepatitis c virus","0.01596","virus"
"dementia","0.01596","mental or behavioral dysfunction"
"pervasive development disorder","0.01330","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"breast","0.01330","body part, organ, or organ component"
"immunologic deficiency syndromes","0.01330","disease or syndrome"
"ethanol","0.01330","organic chemical - pharmacologic substance"
"insulin","0.01330","pharmacologic substance"
"medical contraindication","0.01330","finding"
"hepatitis active","0.01064","finding"
"epilepsy","0.01064","disease or syndrome"
"disease susceptibility","0.01064","clinical attribute"
"substance abuse problem","0.00798","mental or behavioral dysfunction"
"developmental disabilities","0.00798","mental or behavioral dysfunction"
"diabetes mellitus","0.00798","disease or syndrome - pharmacologic substance"
"blood pressure finding","0.00798","finding"
"ventricular arrhythmia","0.00798","finding - pathologic function"
"liver dysfunction","0.00798","pathologic function"
"bleeding tendency","0.00798","disease or syndrome - pathologic function"
"depressed mood","0.00798","finding - mental or behavioral dysfunction"
"melanoma","0.00798","neoplastic process - pharmacologic substance"
"liver diseases","0.00532","disease or syndrome"
"immunodeficiency virus","0.00532","virus"
