"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"lymphoma follicular","0.093","neoplastic process"
"cervix uteri","0.093","body part, organ, or organ component - body substance - disease or syndrome"
"left ventricular ejection fraction","0.090","laboratory or test result"
"hiv seropositivity","0.090","finding"
"serum creatinine level","0.090","laboratory or test result"
"biological response modifier therapy","0.090","therapeutic or preventive procedure"
"heart ventricle","0.090","body part, organ, or organ component"
"ethanol","0.088","organic chemical - pharmacologic substance"
"mediastinum","0.088","body location or region - neoplastic process"
"combined modality therapy","0.088","therapeutic or preventive procedure"
"physical assessment findings","0.088","finding"
"basal cell carcinoma","0.088","neoplastic process"
"breast","0.088","body part, organ, or organ component"
"chemotherapy regimen","0.088","therapeutic or preventive procedure"
"nervousness","0.088","sign or symptom"
"hormone therapy","0.085","therapeutic or preventive procedure"
"patient characteristics","0.085","clinical attribute"
"transaminases","0.085","enzyme"
"arteries","0.085","body part, organ, or organ component"
"schizophrenia","0.085","mental or behavioral dysfunction"
"neurological observations","0.085","finding"
"angina unstable","0.082","disease or syndrome"
"multiple endocrine neoplasia","0.082","antibiotic - neoplastic process - organic chemical"
"adrenal cortex hormones","0.082","pharmacologic substance"
"x-ray computed tomography","0.080","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"major surgery","0.077","therapeutic or preventive procedure"
"epilepsy","0.077","disease or syndrome"
"reticulosarcoma","0.074","neoplastic process"
"psychotic disorders","0.074","mental or behavioral dysfunction"
"cervix carcinoma","0.072","neoplastic process"
"neck","0.072","body location or region"
"antipsychotic agents","0.072","pharmacologic substance"
"magnetic resonance imaging","0.072","diagnostic procedure"
"hemoglobin","0.066","biologically active substance - finding"
"electrocardiogram","0.066","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"hiv negative finding","0.064","finding"
"anaplastic oligodendroglioma","0.064","neoplastic process"
"peripheral t-cell lymphoma","0.061","neoplastic process"
"cerebrovascular accident","0.061","disease or syndrome - therapeutic or preventive procedure"
"renal function","0.061","organ or tissue function"
"blood vessel","0.061","body part, organ, or organ component - finding"
"toxic effect","0.059","injury or poisoning"
"veins","0.059","body part, organ, or organ component"
"therapeutic brand of coal tar","0.059","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"partial response","0.059","finding - receptor"
"alkaline phosphatase","0.059","enzyme - finding - therapeutic or preventive procedure"
"cancer remission","0.056","finding - neoplastic process"
"radionuclide ventriculogram scan","0.056","diagnostic procedure"
"hiv infections","0.056","disease or syndrome - virus"
"investigational agents","0.056","pharmacologic substance"
"cytotoxic chemotherapy","0.056","therapeutic or preventive procedure"
"immunotherapy","0.056","therapeutic or preventive procedure"
"phosphoric monoester hydrolases","0.056","enzyme"
"substance abuse problem","0.053","mental or behavioral dysfunction"
"follow-up status","0.051","finding"
"high-dose chemotherapy","0.051","therapeutic or preventive procedure"
"hepatitis b","0.051","disease or syndrome - pharmacologic substance - virus"
"prednisone","0.051","pharmacologic substance"
"autologous hematopoietic stem cell transplantation","0.051","therapeutic or preventive procedure"
"nitrosourea compounds","0.051","organic chemical - pharmacologic substance"
"hepatitis active","0.048","finding"
"progressive disease","0.048","disease or syndrome - finding - neoplastic process"
"anthracyclines","0.048","antibiotic - clinical attribute - organic chemical"
"psychotropic drugs","0.048","pharmacologic substance"
"hepatitis c virus","0.048","virus"
"chop regimen","0.048","biologically active substance - therapeutic or preventive procedure"
"chromium","0.048","finding - hazardous or poisonous substance"
"central nervous system lymphoma","0.045","neoplastic process"
"bipolar disorder","0.045","mental or behavioral dysfunction"
"echocardiography","0.045","diagnostic procedure"
"medical contraindication","0.045","finding"
"tissue growth","0.045","organ or tissue function"
"liver function","0.045","organ or tissue function"
"unmarried","0.045","finding"
"refractory disease","0.045","finding"
"bone marrow involvement","0.045","finding"
"cns disorder","0.045","disease or syndrome"
"blood pressure finding","0.043","finding"
"melanoma","0.043","neoplastic process - pharmacologic substance"
"brain","0.043","body part, organ, or organ component - disease or syndrome"
"immunologic deficiency syndromes","0.043","disease or syndrome"
"immunosuppressive agents","0.043","pharmacologic substance"
"lymph nodes","0.043","body part, organ, or organ component"
"cardiovascular diseases","0.043","disease or syndrome"
"ki-1+ anaplastic large cell lymphoma","0.043","neoplastic process"
"evaluable disease","0.040","disease or syndrome"
"bleeding tendency","0.040","disease or syndrome - pathologic function"
"cancer therapeutic procedure","0.040","therapeutic or preventive procedure"
"injury wounds","0.040","body substance - injury or poisoning"
"excision","0.040","therapeutic or preventive procedure"
"induction procedure","0.040","therapeutic or preventive procedure"
"fibromatosis aggressive","0.040","neoplastic process"
"anatomic node","0.040","body part, organ, or organ component"
"burkitt lymphoma","0.040","body substance - neoplastic process"
"contraception barrier","0.040","therapeutic or preventive procedure"
"human chorionic gonadotropin","0.037","disease or syndrome - pharmacologic substance"
"lung diseases","0.037","disease or syndrome"
"sexually active","0.037","finding"
"diabetes mellitus","0.037","disease or syndrome - pharmacologic substance"
"pervasive development disorder","0.037","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"depressed mood","0.037","finding - mental or behavioral dysfunction"
"marginal zone b-cell lymphoma","0.037","neoplastic process"
"positron-emission tomography","0.037","diagnostic procedure"
"liver diseases","0.037","disease or syndrome"
"radioimmunotherapy","0.037","therapeutic or preventive procedure"
"pathology processes","0.035","pathologic function"
"salvage procedure","0.035","therapeutic or preventive procedure"
"mycoses","0.035","disease or syndrome"
"sgot - glutamate oxaloacetate transaminase","0.035","enzyme"
"metaplastic cell transformation","0.035","pathologic function"
"disease susceptibility","0.035","clinical attribute"
"antimicrobial intermediate susceptibility result","0.035","laboratory or test result"
"lymphoid leukemia","0.035","neoplastic process"
"celiac disease","0.032","clinical attribute - disease or syndrome - hazardous or poisonous substance - neoplastic process - therapeutic or preventive procedure"
"ventricular arrhythmia","0.032","finding - pathologic function"
"antineoplastic agents","0.032","organic chemical - pharmacologic substance"
"moderate adverse event","0.032","finding"
"valproic acid","0.032","body part, organ, or organ component - organic chemical - pharmacologic substance"
"developmental disabilities","0.032","mental or behavioral dysfunction"
"immunodeficiency virus","0.032","virus"
"liver dysfunction","0.032","pathologic function"
"agitation","0.032","finding - sign or symptom"
"mass of body structure","0.032","finding"
"insulin","0.032","pharmacologic substance"
"mitomycin","0.032","antibiotic - neoplastic process - organic chemical - pharmacologic substance"
"dementia","0.032","mental or behavioral dysfunction"
"target lesion identification","0.032","diagnostic procedure"
