"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"narcolepsy","0.02105","disease or syndrome"
"airway structure","0.02105","body part, organ, or organ component"
"pharmaceutical preparations","0.01988","pharmacologic substance"
"serum","0.01988","biologically active substance - body substance - pharmacologic substance"
"excessive daytime somnolence","0.01988","sign or symptom"
"post-traumatic stress disorder","0.01871","mental or behavioral dysfunction"
"obesity","0.01813","disease or syndrome - finding"
"cerebrovascular accident","0.01813","disease or syndrome - therapeutic or preventive procedure"
"nose","0.01462","body part, organ, or organ component - disease or syndrome"
"blood pressure finding","0.01462","finding"
"arteries","0.01404","body part, organ, or organ component"
"psychotropic drugs","0.01404","pharmacologic substance"
"pressure.airway","0.01404","clinical attribute"
"major depressive disorder","0.01404","mental or behavioral dysfunction"
"anxiety disorders","0.01345","finding - mental or behavioral dysfunction"
"benzodiazepines","0.01345","organic chemical - pharmacologic substance"
"hypnotics","0.01345","pharmacologic substance"
"neoplasm metastasis","0.01287","neoplastic process"
"chronic obstructive airway disease","0.01287","disease or syndrome"
"antidepressive agents","0.01228","pharmacologic substance"
"limb structure","0.01111","body part, organ, or organ component"
"screening for cancer","0.00994","diagnostic procedure"
"dementia","0.00936","mental or behavioral dysfunction"
"unipolar depression","0.00877","mental or behavioral dysfunction"
"heart ventricle","0.00819","body part, organ, or organ component"
"exercise pain management","0.00819","therapeutic or preventive procedure"
"congestive heart failure","0.00760","congenital abnormality - disease or syndrome"
"injury wounds","0.00760","body substance - injury or poisoning"
"caffeine","0.00702","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"smoking","0.00702","hazardous or poisonous substance - individual behavior"
"opioids","0.00702","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"impaired cognition","0.00702","finding - mental or behavioral dysfunction"
"sleep apnea central","0.00702","disease or syndrome"
"household composition","0.00643","finding"
"oxygen","0.00643","pharmacologic substance"
"epilepsy","0.00585","disease or syndrome"
"shift worker","0.00585","finding"
"movement disorders","0.00585","disease or syndrome"
"unstable status","0.00585","finding"
"consumption-archaic term for tb","0.00585","disease or syndrome"
"psychotic disorders","0.00526","mental or behavioral dysfunction"
"asthma","0.00526","disease or syndrome"
"lung diseases obstructive","0.00526","disease or syndrome"
"bipolar disorder","0.00526","mental or behavioral dysfunction"
"antipsychotic agents","0.00526","pharmacologic substance"
"nocturnal myoclonus syndrome","0.00526","disease or syndrome"
"adrenergic beta-antagonists","0.00526","pharmacologic substance"
"stimulant","0.00526","pharmacologic substance"
"schizophrenia","0.00526","mental or behavioral dysfunction"
"melatonin","0.00526","organic chemical - pharmacologic substance"
"hypersensitivity","0.00526","clinical attribute - finding - pathologic function"
"diabetes mellitus","0.00468","disease or syndrome - pharmacologic substance"
"substance abuse problem","0.00468","mental or behavioral dysfunction"
"breast","0.00468","body part, organ, or organ component"
"heart diseases","0.00468","disease or syndrome"
"congenital abnormality","0.00468","congenital abnormality - disease or syndrome"
"cardiovascular diseases","0.00409","disease or syndrome"
"hepatic","0.00409","body location or region"
"myocardial infarction","0.00409","disease or syndrome - finding"
"suicidal","0.00351","finding"
"sedatives","0.00351","pharmacologic substance"
"narcotics","0.00351","biologically active substance - hazardous or poisonous substance - pharmacologic substance"
"craniocerebral trauma","0.00351","injury or poisoning"
"angina pectoris","0.00351","sign or symptom"
"drug abuse","0.00351","mental or behavioral dysfunction"
"nervousness","0.00292","sign or symptom"
"investigational new drugs","0.00292","pharmacologic substance - therapeutic or preventive procedure"
"kidney diseases","0.00234","disease or syndrome"
"anti-anxiety agents","0.00234","pharmacologic substance"
"drugs non-prescription","0.00234","pharmacologic substance - therapeutic or preventive procedure"
"counter brand of terbufos","0.00234","hazardous or poisonous substance"
"neurological observations","0.00234","finding"
"cardiac arrhythmia","0.00234","finding - pathologic function"
"alcohol abuse","0.00175","mental or behavioral dysfunction"
"angina unstable","0.00175","disease or syndrome"
"nervous system disorder","0.00175","disease or syndrome"
"chronic disease","0.00175","disease or syndrome"
"antihistamines","0.00117","organic chemical - pharmacologic substance"
"liver diseases","0.00058","disease or syndrome"
