"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"congenital abnormality","0.05789","congenital abnormality - disease or syndrome"
"schizophrenia","0.05673","mental or behavioral dysfunction"
"cerebrovascular accident","0.05673","disease or syndrome - therapeutic or preventive procedure"
"movement disorders","0.05497","disease or syndrome"
"congestive heart failure","0.05439","congenital abnormality - disease or syndrome"
"consumption-archaic term for tb","0.05439","disease or syndrome"
"anxiety disorders","0.05263","finding - mental or behavioral dysfunction"
"counter brand of terbufos","0.05263","hazardous or poisonous substance"
"dementia","0.05205","mental or behavioral dysfunction"
"nervous system disorder","0.05088","disease or syndrome"
"caffeine","0.05029","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"neoplasm metastasis","0.04971","neoplastic process"
"nose","0.04971","body part, organ, or organ component - disease or syndrome"
"drug abuse","0.04854","mental or behavioral dysfunction"
"suicidal","0.04795","finding"
"psychotropic drugs","0.04737","pharmacologic substance"
"angina pectoris","0.04737","sign or symptom"
"investigational new drugs","0.04737","pharmacologic substance - therapeutic or preventive procedure"
"nocturnal myoclonus syndrome","0.04678","disease or syndrome"
"alcohol abuse","0.04620","mental or behavioral dysfunction"
"antipsychotic agents","0.04620","pharmacologic substance"
"drugs non-prescription","0.04620","pharmacologic substance - therapeutic or preventive procedure"
"stimulant","0.04620","pharmacologic substance"
"cardiovascular diseases","0.04561","disease or syndrome"
"operative surgical procedures","0.04503","diagnostic procedure - therapeutic or preventive procedure"
"heart diseases","0.04386","disease or syndrome"
"narcotics","0.04327","biologically active substance - hazardous or poisonous substance - pharmacologic substance"
"cardiac arrhythmia","0.04269","finding - pathologic function"
"liver diseases","0.04211","disease or syndrome"
"antihistamines","0.04211","organic chemical - pharmacologic substance"
"relate - vinyl resin","0.04152","organic chemical"
"mass of body structure","0.04094","finding"
"arteries","0.04035","body part, organ, or organ component"
"electrocardiogram","0.04035","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"anti-anxiety agents","0.03918","pharmacologic substance"
"moderate adverse event","0.03918","finding"
"sleep apnea central","0.03918","disease or syndrome"
"craniocerebral trauma","0.03743","injury or poisoning"
"blood pressure finding","0.03684","finding"
"kidney diseases","0.03567","disease or syndrome"
"pressure.airway","0.03567","clinical attribute"
"melatonin","0.03509","organic chemical - pharmacologic substance"
"diabetes mellitus","0.03392","disease or syndrome - pharmacologic substance"
"medical history","0.03392","finding"
"nervousness","0.03333","sign or symptom"
"screening for cancer","0.03333","diagnostic procedure"
"oxygen","0.03158","pharmacologic substance"
"neurological observations","0.03158","finding"
"asthma","0.03099","disease or syndrome"
"household composition","0.03099","finding"
"impaired cognition","0.03099","finding - mental or behavioral dysfunction"
"angina unstable","0.03041","disease or syndrome"
"pregnancy tests","0.02982","diagnostic procedure"
"smoking","0.02924","hazardous or poisonous substance - individual behavior"
"daytime sleepiness","0.02865","finding"
"chronic disease","0.02865","disease or syndrome"
"sedatives","0.02807","pharmacologic substance"
"breast","0.02807","body part, organ, or organ component"
"unipolar depression","0.02807","mental or behavioral dysfunction"
"adrenergic beta-antagonists","0.02749","pharmacologic substance"
"injury wounds","0.02632","body substance - injury or poisoning"
"heart ventricle","0.02515","body part, organ, or organ component"
"exercise pain management","0.02515","therapeutic or preventive procedure"
"major depressive disorder","0.02515","mental or behavioral dysfunction"
"opioids","0.02398","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"dyssomnias","0.02281","disease or syndrome - sign or symptom"
"serum","0.02105","biologically active substance - body substance - pharmacologic substance"
"obesity","0.01930","disease or syndrome - finding"
"post-traumatic stress disorder","0.01813","mental or behavioral dysfunction"
"pharmacotherapy","0.01696","therapeutic or preventive procedure"
"excessive daytime somnolence","0.01520","sign or symptom"
"asleep","0.01345","finding"
"primary insomnia","0.01345","disease or syndrome"
"negative finding","0.01170","finding"
"mild adverse event","0.01170","finding"
"multiple endocrine neoplasia","0.01053","antibiotic - neoplastic process - organic chemical"
"apnea hypopnea index","0.00994","finding"
"treatment protocols","0.00819","therapeutic or preventive procedure"
