"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"implantation procedure","0.03214","therapeutic or preventive procedure"
"hepatitis","0.03025","disease or syndrome - pharmacologic substance"
"alcohol abuse","0.03025","mental or behavioral dysfunction"
"pathology processes","0.03025","pathologic function"
"suicidality","0.03025","clinical attribute"
"blood pressure finding","0.03025","finding"
"moderate adverse event","0.03025","finding"
"contraceptives oral","0.03025","pharmacologic substance - therapeutic or preventive procedure"
"sexually active","0.03025","finding"
"enzymes","0.03025","enzyme - organic chemical"
"psychiatric symptom","0.02836","sign or symptom"
"stress disorders traumatic","0.02647","mental or behavioral dysfunction"
"liver cirrhosis","0.02647","disease or syndrome"
"drug abuse","0.02647","mental or behavioral dysfunction"
"stabilizer - function","0.02457","organ or tissue function"
"psychiatric problem","0.02457","mental or behavioral dysfunction"
"hypnotics and sedatives","0.02457","pharmacologic substance"
"current non-drinker of alcohol","0.02457","individual behavior"
"contraception barrier","0.02457","therapeutic or preventive procedure"
"body mass index","0.02079","clinical attribute - diagnostic procedure"
"disease of diaphragm","0.02079","body part, organ, or organ component - disease or syndrome"
"spermatocidal agents","0.02079","pharmacologic substance"
"operative surgical procedures","0.02079","diagnostic procedure - therapeutic or preventive procedure"
"serum","0.02079","biologically active substance - body substance - pharmacologic substance"
"multiple endocrine neoplasia","0.02079","antibiotic - neoplastic process - organic chemical"
"valproic acid","0.01701","body part, organ, or organ component - organic chemical - pharmacologic substance"
"alcohol detoxification","0.01701","therapeutic or preventive procedure"
"alcohol use disorder","0.01512","mental or behavioral dysfunction"
"pregnancy test negative","0.01512","finding - laboratory or test result"
"dactinomycin","0.01512","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"follow-up status","0.01323","finding"
"smoker","0.01323","finding"
"mass of body structure","0.01323","finding"
"sterility","0.01134","pathologic function"
"respiratory air","0.01134","body substance"
"smoking","0.01134","hazardous or poisonous substance - individual behavior"
"smoke","0.01134","hazardous or poisonous substance - individual behavior"
"treatment protocols","0.00945","therapeutic or preventive procedure"
"household composition","0.00945","finding"
"heavy drinking","0.00756","mental or behavioral dysfunction"
"smell of alcohol on breath","0.00756","finding"
"blood alcohol concentration","0.00567","antibiotic - finding - neoplastic process - organic chemical - pharmacologic substance"
