"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"cerebrovascular accident","0.06500","disease or syndrome - therapeutic or preventive procedure"
"stabilizer - function","0.06250","organ or tissue function"
"injury wounds","0.06000","body substance - injury or poisoning"
"screening for cancer","0.06000","diagnostic procedure"
"major depressive disorder","0.06000","mental or behavioral dysfunction"
"medical contraindication","0.05750","finding"
"psychotropic drugs","0.05500","pharmacologic substance"
"hematological disease","0.05500","disease or syndrome"
"lithium","0.05500","congenital abnormality - disease or syndrome - pharmacologic substance"
"thyroid gland","0.05500","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"anxiety disorders","0.05000","finding - mental or behavioral dysfunction"
"homicidal","0.05000","mental or behavioral dysfunction"
"infantile neuroaxonal dystrophy","0.05000","disease or syndrome"
"pregnancy tests","0.04750","diagnostic procedure"
"monoamine oxidase inhibitors","0.04750","organic chemical - pharmacologic substance"
"hyperthyroidism","0.04750","disease or syndrome"
"cardiovascular diseases","0.04500","disease or syndrome"
"heart diseases","0.04500","disease or syndrome"
"malignant neoplasms","0.04500","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"depressive episode unspecified","0.04250","mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.04250","disease or syndrome - mental or behavioral dysfunction"
"carbamazepine","0.04250","organic chemical - pharmacologic substance"
"mood disorders","0.04250","mental or behavioral dysfunction"
"angina pectoris","0.04250","sign or symptom"
"diabetes mellitus","0.04000","disease or syndrome - pharmacologic substance"
"unipolar depression","0.04000","mental or behavioral dysfunction"
"post-traumatic stress disorder","0.04000","mental or behavioral dysfunction"
"electrocardiogram","0.04000","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"investigational new drugs","0.04000","pharmacologic substance - therapeutic or preventive procedure"
"eating disorders","0.04000","mental or behavioral dysfunction"
"delusional disorder","0.04000","mental or behavioral dysfunction"
"delirium dementia amnestic cognitive disorders","0.03750","mental or behavioral dysfunction"
"suicidality","0.03750","clinical attribute"
"unconscious state","0.03750","disease or syndrome - finding"
"cardiac arrhythmia","0.03750","finding - pathologic function"
"experimental drug","0.03750","pharmacologic substance"
"implantation procedure","0.03750","therapeutic or preventive procedure"
"lactation","0.03750","organ or tissue function"
"psychotic symptoms","0.03750","sign or symptom"
"olanzapine","0.03750","organic chemical - pharmacologic substance"
"cerebrovascular disorders","0.03500","pathologic function"
"drug dependence","0.03500","mental or behavioral dysfunction"
"blood pressure finding","0.03500","finding"
"lamotrigine","0.03500","organic chemical - pharmacologic substance"
"stress disorders traumatic","0.03500","mental or behavioral dysfunction"
"multiple sclerosis","0.03500","body part, organ, or organ component - disease or syndrome - finding"
"developmental disabilities","0.03500","mental or behavioral dysfunction"
"consciousness related finding","0.03250","finding"
"nicotine dependence","0.03250","mental or behavioral dysfunction"
"claustrophobia","0.03250","mental or behavioral dysfunction"
"drug abuse","0.03250","mental or behavioral dysfunction"
"congestive heart failure","0.03000","congenital abnormality - disease or syndrome"
"pervasive development disorder","0.03000","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"clozapine","0.03000","organic chemical - pharmacologic substance"
"myocardial infarction","0.03000","disease or syndrome - finding"
"medical history","0.03000","finding"
"cochlear implant procedure","0.03000","therapeutic or preventive procedure"
"cocaine","0.03000","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"impaired cognition","0.03000","finding - mental or behavioral dysfunction"
"brain injuries","0.03000","injury or poisoning"
"body excretions","0.02750","body substance"
"cancer remission","0.02750","finding - neoplastic process"
"substance use disorders","0.02750","mental or behavioral dysfunction"
"quetiapine","0.02750","organic chemical - pharmacologic substance"
"antisocial behavior","0.02750","mental or behavioral dysfunction"
"pharmacotherapy","0.02500","therapeutic or preventive procedure"
"bipolar i disorder","0.02500","mental or behavioral dysfunction"
"tropical spastic paraparesis","0.02500","disease or syndrome - therapeutic or preventive procedure"
"schizophreniform disorders","0.02500","mental or behavioral dysfunction"
"anticonvulsants","0.02500","pharmacologic substance"
"selective serotonin re-uptake inhibitor","0.02500","pharmacologic substance"
"family history","0.02500","congenital abnormality - disease or syndrome - enzyme - finding"
"borderline personality disorder","0.02500","disease or syndrome - mental or behavioral dysfunction"
"compulsive disorder","0.02500","finding"
"injectables","0.02250","pharmacologic substance"
"contraceptives oral","0.02250","pharmacologic substance - therapeutic or preventive procedure"
"moderate adverse event","0.02000","finding"
"neoplasm metastasis","0.02000","neoplastic process"
"body mass index","0.02000","clinical attribute - diagnostic procedure"
"severe combined immunodeficiency","0.02000","diagnostic procedure - disease or syndrome"
"binocular diameter","0.02000","clinical attribute - disease or syndrome - finding"
"risperidone","0.02000","organic chemical - pharmacologic substance"
"serum","0.02000","biologically active substance - body substance - pharmacologic substance"
"therapeutic brand of coal tar","0.02000","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"depression bipolar","0.01750","mental or behavioral dysfunction"
"hypomania","0.01750","mental or behavioral dysfunction"
"valproic acid","0.01750","body part, organ, or organ component - organic chemical - pharmacologic substance"
"operative surgical procedures","0.01750","diagnostic procedure - therapeutic or preventive procedure"
"atypia morphology","0.01750","finding"
"ziprasidone","0.01750","organic chemical - pharmacologic substance"
"sexually active","0.01750","finding"
"relate - vinyl resin","0.01500","organic chemical"
"negative finding","0.01500","finding"
"depressive symptoms","0.01500","sign or symptom"
"attention deficit hyperactivity disorder","0.01500","disease or syndrome - mental or behavioral dysfunction"
"bleomycin-cisplatin protocol","0.01000","therapeutic or preventive procedure"
"barakat syndrome","0.01000","disease or syndrome"
"nitric oxide synthase","0.01000","enzyme"
"valproate","0.01000","pharmacologic substance"
"bipolar ii disorder","0.00750","mental or behavioral dysfunction"
"multiple endocrine neoplasia","0.00750","antibiotic - neoplastic process - organic chemical"
