"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"olanzapine","0.02500","organic chemical - pharmacologic substance"
"pharmacotherapy","0.02250","therapeutic or preventive procedure"
"anticonvulsants","0.02250","pharmacologic substance"
"post-traumatic stress disorder","0.02250","mental or behavioral dysfunction"
"risperidone","0.02250","organic chemical - pharmacologic substance"
"suicidal","0.02000","finding"
"hypomania","0.02000","mental or behavioral dysfunction"
"ethanol","0.02000","organic chemical - pharmacologic substance"
"operative surgical procedures","0.02000","diagnostic procedure - therapeutic or preventive procedure"
"carbamazepine","0.02000","organic chemical - pharmacologic substance"
"screening for cancer","0.02000","diagnostic procedure"
"substance abuse problem","0.01750","mental or behavioral dysfunction"
"body mass index","0.01750","clinical attribute - diagnostic procedure"
"magnetic resonance imaging","0.01750","diagnostic procedure"
"selective serotonin re-uptake inhibitor","0.01750","pharmacologic substance"
"family history","0.01750","congenital abnormality - disease or syndrome - enzyme - finding"
"borderline personality disorder","0.01750","disease or syndrome - mental or behavioral dysfunction"
"attention deficit hyperactivity disorder","0.01750","disease or syndrome - mental or behavioral dysfunction"
"diabetes mellitus","0.01500","disease or syndrome - pharmacologic substance"
"relate - vinyl resin","0.01500","organic chemical"
"congenital abnormality","0.01500","congenital abnormality - disease or syndrome"
"impaired cognition","0.01500","finding - mental or behavioral dysfunction"
"fluoxetine","0.01500","organic chemical - pharmacologic substance"
"ziprasidone","0.01500","organic chemical - pharmacologic substance"
"sexually active","0.01500","finding"
"personality disorders","0.01250","mental or behavioral dysfunction"
"neoplasm metastasis","0.01250","neoplastic process"
"alcoholic intoxication chronic","0.01250","mental or behavioral dysfunction"
"schizophreniform disorders","0.01250","mental or behavioral dysfunction"
"mental retardation","0.01250","mental or behavioral dysfunction"
"electrocardiogram","0.01250","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"obsessive-compulsive disorder","0.01250","disease or syndrome - mental or behavioral dysfunction"
"psychotherapy","0.01250","therapeutic or preventive procedure"
"clozapine","0.01000","organic chemical - pharmacologic substance"
"positive finding","0.01000","finding"
"blood pressure finding","0.01000","finding"
"stress disorders traumatic","0.01000","mental or behavioral dysfunction"
"nervous system disorder","0.01000","disease or syndrome"
"suicide attempt","0.01000","finding - mental or behavioral dysfunction"
"developmental disabilities","0.01000","mental or behavioral dysfunction"
"pervasive development disorder","0.00750","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"injectables","0.00750","pharmacologic substance"
"hypertensive disease","0.00750","biologically active substance - disease or syndrome - finding"
"cardiovascular diseases","0.00750","disease or syndrome"
"infantile neuroaxonal dystrophy","0.00750","disease or syndrome"
"substance use disorders","0.00750","mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.00750","organic chemical - pharmacologic substance"
"injury wounds","0.00750","body substance - injury or poisoning"
"implantation procedure","0.00750","therapeutic or preventive procedure"
"experimental drug","0.00750","pharmacologic substance"
"breast","0.00500","body part, organ, or organ component"
"multiple sclerosis","0.00500","body part, organ, or organ component - disease or syndrome - finding"
"craniocerebral trauma","0.00500","injury or poisoning"
"unstable status","0.00500","finding"
"compulsive disorder","0.00500","finding"
"kidney","0.00500","body part, organ, or organ component"
"delusional disorder","0.00500","mental or behavioral dysfunction"
"cerebrovascular accident","0.00500","disease or syndrome - therapeutic or preventive procedure"
"antisocial behavior","0.00500","mental or behavioral dysfunction"
"body excretions","0.00250","body substance"
"substance dependence","0.00250","mental or behavioral dysfunction"
"consciousness related finding","0.00250","finding"
"nicotine dependence","0.00250","mental or behavioral dysfunction"
"hepatic","0.00250","body location or region"
"hypothyroidism","0.00250","disease or syndrome"
"caffeine","0.00250","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"suicidality","0.00250","clinical attribute"
"unconscious state","0.00250","disease or syndrome - finding"
"hematological disease","0.00250","disease or syndrome"
"cocaine","0.00250","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"brain injuries","0.00250","injury or poisoning"
"hyperthyroidism","0.00250","disease or syndrome"
"medical contraindication","0.00250","finding"
"drug abuse","0.00250","mental or behavioral dysfunction"
