"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"body mass index","0.01507","clinical attribute - diagnostic procedure"
"cognitive therapy","0.01507","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"psychotic disorders","0.01361","mental or behavioral dysfunction"
"psychiatric problem","0.01361","mental or behavioral dysfunction"
"neoplasm metastasis","0.01313","neoplastic process"
"substance abuse problem","0.01167","mental or behavioral dysfunction"
"schizophrenia","0.01167","mental or behavioral dysfunction"
"infantile neuroaxonal dystrophy","0.01070","disease or syndrome"
"nicotine","0.00972","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"congenital abnormality","0.00972","congenital abnormality - disease or syndrome"
"bipolar disorder","0.00924","mental or behavioral dysfunction"
"anti-anxiety agents","0.00875","pharmacologic substance"
"blood pressure finding","0.00826","finding"
"behavior therapy","0.00826","therapeutic or preventive procedure"
"suicidal","0.00778","finding"
"magnetic resonance imaging","0.00778","diagnostic procedure"
"substance use disorders","0.00778","mental or behavioral dysfunction"
"caffeine","0.00729","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"pervasive development disorder","0.00729","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"brain injuries","0.00729","injury or poisoning"
"kidney","0.00729","body part, organ, or organ component"
"hypertensive disease","0.00681","biologically active substance - disease or syndrome - finding"
"impaired cognition","0.00632","finding - mental or behavioral dysfunction"
"developmental disabilities","0.00632","mental or behavioral dysfunction"
"disability","0.00583","finding"
"schizoaffective disorder","0.00583","mental or behavioral dysfunction"
"hepatic","0.00583","body location or region"
"substance dependence","0.00583","mental or behavioral dysfunction"
"lung","0.00535","body part, organ, or organ component - disease or syndrome"
"unconscious state","0.00486","disease or syndrome - finding"
"craniocerebral trauma","0.00486","injury or poisoning"
"epilepsy","0.00438","disease or syndrome"
"consciousness related finding","0.00438","finding"
"hypersensitivity","0.00438","clinical attribute - finding - pathologic function"
"alcohol abuse","0.00438","mental or behavioral dysfunction"
"personality disorders","0.00389","mental or behavioral dysfunction"
"breast","0.00389","body part, organ, or organ component"
"eating disorders","0.00389","mental or behavioral dysfunction"
"nervous system disorder","0.00389","disease or syndrome"
"heart diseases","0.00340","disease or syndrome"
"unstable status","0.00292","finding"
"cerebrovascular accident","0.00243","disease or syndrome - therapeutic or preventive procedure"
"suicidality","0.00194","clinical attribute"
"monoamine oxidase inhibitors","0.00194","organic chemical - pharmacologic substance"
"suicide attempt","0.00097","finding - mental or behavioral dysfunction"
"delirium dementia amnestic cognitive disorders","0.00049","mental or behavioral dysfunction"
"manic","0.00049","finding - mental or behavioral dysfunction"
"homicidal","0.00049","mental or behavioral dysfunction"
"cognition disorders","0.00049","mental or behavioral dysfunction"
"psychotic symptoms","0.00049","sign or symptom"
"medical contraindication","0.00049","finding"
