"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"alcoholic intoxication chronic","0.066","mental or behavioral dysfunction"
"major depressive disorder","0.066","mental or behavioral dysfunction"
"breast","0.066","body part, organ, or organ component"
"hyperphagia","0.066","mental or behavioral dysfunction - therapeutic or preventive procedure"
"severe depression","0.066","mental or behavioral dysfunction"
"stimulant","0.066","pharmacologic substance"
"positive finding","0.057","finding"
"pharmacotherapy","0.057","therapeutic or preventive procedure"
"nicotine","0.057","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"thyroid gland","0.057","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"contraceptives oral","0.057","pharmacologic substance - therapeutic or preventive procedure"
"screening for cancer","0.057","diagnostic procedure"
"suicide attempt","0.057","finding - mental or behavioral dysfunction"
"febrile convulsions","0.049","disease or syndrome - pharmacologic substance"
"operative surgical procedures","0.049","diagnostic procedure - therapeutic or preventive procedure"
"opioids","0.049","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"suicide risk","0.049","finding"
"fever","0.049","finding"
"follow-up status","0.049","finding"
"tricyclic antidepressive agents","0.049","pharmacologic substance"
"drug dependence","0.049","mental or behavioral dysfunction"
"systemic disease","0.049","disease or syndrome"
"bariatric surgery","0.049","therapeutic or preventive procedure"
"ideal body weight","0.049","clinical attribute"
"general health","0.049","finding"
"actual effective weight","0.049","finding"
"infantile neuroaxonal dystrophy","0.049","disease or syndrome"
"heart diseases","0.049","disease or syndrome"
"unipolar depression","0.049","mental or behavioral dysfunction"
"lung","0.049","body part, organ, or organ component - disease or syndrome"
"experimental drug","0.049","pharmacologic substance"
"alcohol consumption","0.049","individual behavior"
"myocardial infarction","0.041","disease or syndrome - finding"
"oral contraception","0.041","pharmacologic substance - therapeutic or preventive procedure"
"substance dependence","0.041","mental or behavioral dysfunction"
"laboratory results","0.041","laboratory or test result"
"depressive symptoms","0.041","sign or symptom"
"eating normal","0.041","finding"
"glucose","0.041","biologically active substance - pharmacologic substance"
"developmental disabilities","0.041","mental or behavioral dysfunction"
"blood pressure finding","0.041","finding"
"monoamine oxidase inhibitors","0.041","organic chemical - pharmacologic substance"
"psychostimulant","0.041","pharmacologic substance"
"bipolar i disorder","0.041","mental or behavioral dysfunction"
"drug abuse","0.041","mental or behavioral dysfunction"
"overweight","0.041","sign or symptom"
"delirium dementia amnestic cognitive disorders","0.041","mental or behavioral dysfunction"
"selective serotonin re-uptake inhibitor","0.041","pharmacologic substance"
"anorexia nervosa-bulimia","0.041","disease or syndrome"
"vomiting self induced","0.033","mental or behavioral dysfunction"
"integumentary scale","0.033","body part, organ, or organ component"
"fluoxetine","0.033","organic chemical - pharmacologic substance"
"psychiatric care","0.033","therapeutic or preventive procedure"
"severe combined immunodeficiency","0.033","diagnostic procedure - disease or syndrome"
"factitious disorders","0.033","mental or behavioral dysfunction"
"consumption-archaic term for tb","0.033","disease or syndrome"
"household composition","0.033","finding"
"purging","0.033","disease or syndrome"
"diabetes mellitus non-insulin-dependent","0.033","disease or syndrome"
"dietary potassium","0.033","inorganic chemical"
"hypomania","0.033","mental or behavioral dysfunction"
"cerebrovascular accident","0.033","disease or syndrome - therapeutic or preventive procedure"
"coronary artery disease","0.033","diagnostic procedure - disease or syndrome - therapeutic or preventive procedure"
"malignant neoplasms","0.033","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"cardiovascular diseases","0.033","disease or syndrome"
"weight gain","0.033","finding - sign or symptom"
"heavy drinking","0.033","mental or behavioral dysfunction"
"relate - vinyl resin","0.033","organic chemical"
"angle closure glaucoma","0.033","disease or syndrome"
"binge drinking","0.033","individual behavior"
"electrocardiogram","0.033","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"contraception barrier","0.033","therapeutic or preventive procedure"
"marihuana","0.033","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"arteriopathic disease","0.033","disease or syndrome"
"benzodiazepines","0.033","organic chemical - pharmacologic substance"
"carbonate dehydratase","0.033","enzyme"
"psychiatric problem","0.033","mental or behavioral dysfunction"
"carbonic anhydrase inhibitors","0.033","pharmacologic substance"
"anti-obesity agents","0.033","pharmacologic substance"
"arteries","0.033","body part, organ, or organ component"
"sexually active","0.033","finding"
"hypokalemia","0.033","disease or syndrome - finding"
