"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"schizoaffective disorder","0.04223","mental or behavioral dysfunction"
"pregnancy tests","0.04223","diagnostic procedure"
"stress disorders traumatic","0.04223","mental or behavioral dysfunction"
"heart diseases","0.03904","disease or syndrome"
"brain diseases","0.03904","disease or syndrome"
"investigational new drugs","0.03825","pharmacologic substance - therapeutic or preventive procedure"
"drug abuse","0.03825","mental or behavioral dysfunction"
"tuberous sclerosis","0.03745","body part, organ, or organ component - congenital abnormality - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process - pharmacologic substance"
"magnetic resonance imaging","0.03665","diagnostic procedure"
"osteochondritis dissecans","0.03347","disease or syndrome - mental or behavioral dysfunction"
"sexually active","0.03347","finding"
"behavior therapy","0.03347","therapeutic or preventive procedure"
"benzodiazepines","0.03267","organic chemical - pharmacologic substance"
"eating disorders","0.03267","mental or behavioral dysfunction"
"compulsive disorder","0.03267","finding"
"illicit drugs","0.03187","hazardous or poisonous substance - pharmacologic substance"
"liver","0.03187","body part, organ, or organ component - disease or syndrome - organic chemical - pharmacologic substance"
"psychotherapy","0.03187","therapeutic or preventive procedure"
"fragile x syndrome","0.03187","congenital abnormality - disease or syndrome"
"suicide attempt","0.03187","finding - mental or behavioral dysfunction"
"congenital heart defects","0.03108","congenital abnormality"
"moderate adverse event","0.03028","finding"
"pharmacotherapy","0.03028","therapeutic or preventive procedure"
"blind vision","0.03028","disease or syndrome"
"cardiac arrhythmia","0.02948","finding - pathologic function"
"oppositional defiant disorder","0.02948","mental or behavioral dysfunction"
"nitric oxide synthase","0.02869","enzyme"
"asthma","0.02869","disease or syndrome"
"hearing examination finding","0.02869","finding"
"traumatic brain injury","0.02789","disease or syndrome - injury or poisoning"
"cerebral palsy","0.02789","congenital abnormality - disease or syndrome - therapeutic or preventive procedure"
"paralysed","0.02789","finding"
"body mass index","0.02709","clinical attribute - diagnostic procedure"
"gilles de la tourette syndrome","0.02629","body part, organ, or organ component - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process"
"childhood disintegrative disorder","0.02629","mental or behavioral dysfunction"
"caffeine","0.02550","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"selective serotonin re-uptake inhibitor","0.02550","pharmacologic substance"
"medical history","0.02470","finding"
"amphetamine","0.02390","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"mild adverse event","0.02151","finding"
"movement disorders","0.02151","disease or syndrome"
"hyperactive behavior","0.02072","finding"
"aggressive behavior","0.02072","mental or behavioral dysfunction"
"relate - vinyl resin","0.01992","organic chemical"
"psychostimulant","0.01992","pharmacologic substance"
"fluoxetine","0.01912","organic chemical - pharmacologic substance"
"mass of body structure","0.01833","finding"
"serum","0.01673","biologically active substance - body substance - pharmacologic substance"
"generalized anxiety disorder","0.01594","mental or behavioral dysfunction"
"anxiety generalized","0.01355","mental or behavioral dysfunction"
"personal satisfaction","0.01116","finding"
"attention deficit disorder","0.00956","disease or syndrome - mental or behavioral dysfunction"
"integumentary scale","0.00637","body part, organ, or organ component"
"malaise","0.00637","finding - sign or symptom"
"negative finding","0.00637","finding"
"sexual intercourse - finding","0.00478","finding"
"surgical revision","0.00319","therapeutic or preventive procedure"
"supernumerary mandibular right primary canine","0.00319","body part, organ, or organ component"
"revision procedure","0.00159","therapeutic or preventive procedure"
