"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"schizoaffective disorder","0.00637","mental or behavioral dysfunction"
"heart diseases","0.00637","disease or syndrome"
"kidney","0.00637","body part, organ, or organ component"
"hepatic","0.00558","body location or region"
"monoamine oxidase inhibitors","0.00558","organic chemical - pharmacologic substance"
"caffeine","0.00558","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"traumatic brain injury","0.00558","disease or syndrome - injury or poisoning"
"childhood disintegrative disorder","0.00558","mental or behavioral dysfunction"
"hypertensive disease","0.00558","biologically active substance - disease or syndrome - finding"
"tuberous sclerosis","0.00558","body part, organ, or organ component - congenital abnormality - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process - pharmacologic substance"
"paralysed","0.00558","finding"
"illicit drugs","0.00478","hazardous or poisonous substance - pharmacologic substance"
"cerebral palsy","0.00478","congenital abnormality - disease or syndrome - therapeutic or preventive procedure"
"brain injuries","0.00478","injury or poisoning"
"nervous system disorder","0.00478","disease or syndrome"
"suicidal","0.00398","finding"
"cardiovascular diseases","0.00398","disease or syndrome"
"fragile x syndrome","0.00398","congenital abnormality - disease or syndrome"
"malignant neoplasms","0.00398","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"diagnosis psychiatric","0.00398","mental or behavioral dysfunction"
"asthma","0.00319","disease or syndrome"
"unipolar depression","0.00319","mental or behavioral dysfunction"
"liver","0.00319","body part, organ, or organ component - disease or syndrome - organic chemical - pharmacologic substance"
"injury wounds","0.00319","body substance - injury or poisoning"
"fever","0.00319","finding"
"major depressive disorder","0.00319","mental or behavioral dysfunction"
"craniocerebral trauma","0.00239","injury or poisoning"
"post-traumatic stress disorder","0.00239","mental or behavioral dysfunction"
"family history","0.00239","congenital abnormality - disease or syndrome - enzyme - finding"
"stress disorders traumatic","0.00239","mental or behavioral dysfunction"
"investigational new drugs","0.00239","pharmacologic substance - therapeutic or preventive procedure"
"febrile convulsions","0.00159","disease or syndrome - pharmacologic substance"
"eating disorders","0.00159","mental or behavioral dysfunction"
"drug abuse","0.00159","mental or behavioral dysfunction"
"congenital heart defects","0.00080","congenital abnormality"
"suicidality","0.00080","clinical attribute"
"glaucoma","0.00080","disease or syndrome - finding"
"cardiac arrhythmia","0.00080","finding - pathologic function"
"psychotherapy","0.00080","therapeutic or preventive procedure"
"suicide attempt","0.00080","finding - mental or behavioral dysfunction"
"brain diseases","0.00080","disease or syndrome"
