"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"tic disorder","0.05848","mental or behavioral dysfunction"
"autistic disorder","0.05848","mental or behavioral dysfunction"
"pharmaceutical preparations","0.05556","pharmacologic substance"
"craniocerebral trauma","0.05556","injury or poisoning"
"heart","0.05556","body part, organ, or organ component - pharmacologic substance"
"major depressive disorder","0.05556","mental or behavioral dysfunction"
"unipolar depression","0.04678","mental or behavioral dysfunction"
"hepatic","0.04678","body location or region"
"magnetic resonance imaging","0.04678","diagnostic procedure"
"psychotic symptoms","0.04678","sign or symptom"
"nicotine","0.04386","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"fluoxetine","0.04094","organic chemical - pharmacologic substance"
"eating disorders","0.04094","mental or behavioral dysfunction"
"injury wounds","0.04094","body substance - injury or poisoning"
"congenital abnormality","0.04094","congenital abnormality - disease or syndrome"
"malignant neoplasms","0.04094","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"monoamine oxidase inhibitors","0.03801","organic chemical - pharmacologic substance"
"moderate adverse event","0.03509","finding"
"suicide attempt","0.03509","finding - mental or behavioral dysfunction"
"claustrophobia","0.03216","mental or behavioral dysfunction"
"post-traumatic stress disorder","0.03216","mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.03216","disease or syndrome - mental or behavioral dysfunction"
"screening for cancer","0.03216","diagnostic procedure"
"benzodiazepines","0.03216","organic chemical - pharmacologic substance"
"current therapy","0.03216","therapeutic or preventive procedure"
"lactation","0.03216","organ or tissue function"
"psychiatric problem","0.02924","mental or behavioral dysfunction"
"mood disorders","0.02924","mental or behavioral dysfunction"
"hypertensive disease","0.02924","biologically active substance - disease or syndrome - finding"
"implantation procedure","0.02924","therapeutic or preventive procedure"
"anti-anxiety agents","0.02632","pharmacologic substance"
"gilles de la tourette syndrome","0.02632","body part, organ, or organ component - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process"
"anorexia nervosa","0.02632","mental or behavioral dysfunction"
"prophylactic treatment","0.02632","therapeutic or preventive procedure"
"borderline personality disorder","0.02632","disease or syndrome - mental or behavioral dysfunction"
"brain injuries","0.02632","injury or poisoning"
"citalopram","0.02339","organic chemical - pharmacologic substance"
"neoplasm metastasis","0.02339","neoplastic process"
"electrocardiogram","0.02339","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"therapeutic brand of coal tar","0.02339","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"severe combined immunodeficiency","0.02047","diagnostic procedure - disease or syndrome"
"pregnancy tests","0.02047","diagnostic procedure"
"treatment-psychosocial effects","0.02047","finding"
"phobic anxiety disorder","0.02047","mental or behavioral dysfunction"
"sertraline","0.01754","organic chemical - pharmacologic substance"
"pharmacotherapy","0.01754","therapeutic or preventive procedure"
"relate - vinyl resin","0.01754","organic chemical"
"attention deficit hyperactivity disorder","0.01754","disease or syndrome - mental or behavioral dysfunction"
"escitalopram","0.01462","organic chemical - pharmacologic substance"
"hyperactive behavior","0.01462","finding"
"treatment protocols","0.01462","therapeutic or preventive procedure"
"fluvoxamine","0.01462","organic chemical - pharmacologic substance"
"serotonin uptake inhibitors","0.01462","pharmacologic substance"
"schizotypal personality disorder","0.01462","mental or behavioral dysfunction"
"compulsive disorder","0.01462","finding"
"panic disorder","0.01170","disease or syndrome - mental or behavioral dysfunction"
"augmentation procedure","0.01170","therapeutic or preventive procedure"
"generalized anxiety disorder","0.01170","mental or behavioral dysfunction"
"stress disorders traumatic","0.01170","mental or behavioral dysfunction"
"anxiety generalized","0.00877","mental or behavioral dysfunction"
"clomipramine","0.00877","organic chemical - pharmacologic substance"
"reuptake inhibitors","0.00877","pharmacologic substance"
"obsessions","0.00585","mental or behavioral dysfunction"
"paroxetine","0.00585","organic chemical - pharmacologic substance"
"negative finding","0.00292","finding"
