"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"systolic pressure","0.02532","clinical attribute - diagnostic procedure"
"moderate adverse event","0.02532","finding"
"analgesics opioid","0.02532","organic chemical - pharmacologic substance"
"detoxification procedure","0.02532","therapeutic or preventive procedure"
"bilateral prophylactic mastectomy","0.02532","organic chemical - therapeutic or preventive procedure"
"mercury","0.02532","hazardous or poisonous substance"
"analgesia","0.02532","sign or symptom - therapeutic or preventive procedure"
"glucose","0.02532","biologically active substance - pharmacologic substance"
"alagille syndrome","0.02532","congenital abnormality - disease or syndrome"
"serum","0.02532","biologically active substance - body substance - pharmacologic substance"
"prior therapy","0.02532","clinical attribute"
"alcohol consumption","0.02532","individual behavior"
"morphine","0.02532","organic chemical - pharmacologic substance"
"hand skill relative","0.02532","disease or syndrome"
"physical disorders","0.02532","disease or syndrome"
"pain management","0.01266","therapeutic or preventive procedure"
"psychotic disorders","0.01266","mental or behavioral dysfunction"
"hepatitis b antigen peptide","0.01266","pharmacologic substance"
"anxiety disorders","0.01266","finding - mental or behavioral dysfunction"
"alanine transaminase","0.01266","congenital abnormality - disease or syndrome - enzyme"
"tobacco","0.01266","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"stimulant","0.01266","pharmacologic substance"
"kidney failure","0.01266","disease or syndrome - finding"
"schizophrenia","0.01266","mental or behavioral dysfunction"
"diastole","0.01266","clinical attribute"
"physical dependence","0.01266","mental or behavioral dysfunction"
"substance dependence","0.01266","mental or behavioral dysfunction"
"antipsychotic agents","0.01266","pharmacologic substance"
"drug dependence","0.01266","mental or behavioral dysfunction"
"heroin","0.01266","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"psychotropic drugs","0.01266","pharmacologic substance"
"traumatic brain injury","0.01266","disease or syndrome - injury or poisoning"
"tetrahydrocannabinol","0.01266","organic chemical - pharmacologic substance"
"heart ventricle","0.01266","body part, organ, or organ component"
"hypoglycemia","0.01266","disease or syndrome"
"substance abuse problem","0.01266","mental or behavioral dysfunction"
"sexual sterilization","0.01266","finding - therapeutic or preventive procedure"
"congenital abnormality","0.01266","congenital abnormality - disease or syndrome"
"hypnotics and sedatives","0.01266","pharmacologic substance"
"consciousness related finding","0.01266","finding"
"breath tests","0.01266","diagnostic procedure"
"adverse reactions","0.01266","antibiotic - biologically active substance - disease or syndrome - finding - organic chemical - pathologic function - pharmacologic substance - receptor"
"hypertensive disease","0.01266","biologically active substance - disease or syndrome - finding"
"gene therapy","0.01266","therapeutic or preventive procedure"
"heart rate","0.01266","clinical attribute"
"hepatitis c virus","0.01266","virus"
"brain injuries","0.01266","injury or poisoning"
"transaminases","0.01266","enzyme"
"injury wounds","0.01266","body substance - injury or poisoning"
"liver diseases","0.01266","disease or syndrome"
"sitting position","0.01266","finding"
"malignant neoplasms","0.01266","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"diagnosis psychiatric","0.01266","mental or behavioral dysfunction"
